Date	Plot	Section	Buds	Flowers	Senescent	Larvae	Eaten	Field_remarks	General_remarks
2005-07-29	Dry2	D	0	2	48	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry3	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry3	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry3	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry3	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry4	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry4	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry4	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry4	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry5	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry5	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry5	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry5	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry6	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry6	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry6	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-07-29	Dry6	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry1	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry1	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry1	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry1	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry2	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry2	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry2	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry2	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry3	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry3	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry3	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry3	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry4	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry4	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry4	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry4	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry5	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry5	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry5	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry5	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry6	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry6	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry6	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-05	Dry6	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry1	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry1	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry1	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry1	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry2	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry2	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry2	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry2	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry3	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry3	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry3	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry3	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry4	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry4	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry4	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry4	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry5	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry5	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry5	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry5	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry6	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry6	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry6	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-12	Dry6	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry1	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry1	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry1	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry1	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry2	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry2	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry2	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry2	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry3	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry3	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry3	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry3	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry4	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry4	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry4	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry4	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry5	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry5	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry5	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry5	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry6	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry6	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry6	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-19	Dry6	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry1	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry1	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry1	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry1	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry2	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry2	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry2	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry2	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry3	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry3	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry3	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry3	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry4	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry4	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry4	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry4	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry5	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry5	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry5	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry5	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry6	A	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry6	B	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry6	C	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2005-08-26	Dry6	D	0	0	50	0	0	No remarks	Note that weekly values have been missing but were added in 2023
2006-05-27	Dry1	A	-9999	-9999	-9999	-9999	-9999	About 1.5 m to snow edge	No remarks
2006-05-27	Dry1	B	-9999	-9999	-9999	-9999	-9999	About 1.5 m to snow edge	No remarks
2006-05-27	Dry1	C	-9999	-9999	-9999	-9999	-9999	About 1.5 m to snow edge	No remarks
2006-05-27	Dry1	D	-9999	-9999	-9999	-9999	-9999	About 1.5 m to snow edge	No remarks
2006-05-27	Dry5	A	0	0	0	0	0	No remarks	No remarks
2006-05-27	Dry5	B	0	0	0	0	0	No remarks	No remarks
2006-05-27	Dry5	C	0	0	0	0	0	No remarks	No remarks
2006-05-27	Dry5	D	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry1	A	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry1	B	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry1	C	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry1	D	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry3	A	0	0	0	0	0	Snow edge at section A and B	No remarks
2006-06-03	Dry3	B	0	0	0	0	0	Snow edge at section A and B	No remarks
2006-06-03	Dry3	C	0	0	0	0	0	Snow edge at section A and B	No remarks
2006-06-03	Dry3	D	0	0	0	0	0	Snow edge at section A and B	No remarks
2006-06-03	Dry5	A	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry5	B	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry5	C	0	0	0	0	0	No remarks	No remarks
2006-06-03	Dry5	D	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry1	A	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry1	B	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry1	C	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry1	D	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry3	A	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry3	B	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry3	C	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry3	D	0	0	0	0	0	No remarks	No remarks
2006-06-10	Dry5	A	9	0	0	0	0	No remarks	No remarks
2006-06-10	Dry5	B	9	0	0	0	0	No remarks	No remarks
2006-06-10	Dry5	C	1	0	0	0	0	No remarks	No remarks
2006-06-10	Dry5	D	15	0	0	0	0	No remarks	No remarks
2006-06-13	Dry8	A	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-13	Dry8	B	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-13	Dry8	C	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-13	Dry8	D	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-17	Dry1	A	50	0	0	0	0	No remarks	No remarks
2006-06-17	Dry1	B	50	0	0	0	0	No remarks	No remarks
2006-06-17	Dry1	C	46	0	0	0	0	No remarks	No remarks
2006-06-17	Dry1	D	33	0	0	0	0	No remarks	No remarks
2006-06-17	Dry3	A	20	0	0	0	0	No remarks	No remarks
2006-06-17	Dry3	B	15	0	0	0	0	No remarks	No remarks
2006-06-17	Dry3	C	21	0	0	0	0	No remarks	No remarks
2006-06-17	Dry3	D	20	0	0	0	0	No remarks	No remarks
2006-06-17	Dry4	A	0	0	0	0	0	Snow edge close to section A and B	No remarks
2006-06-17	Dry4	B	0	0	0	0	0	Snow edge close to section A and B	No remarks
2006-06-17	Dry4	C	0	0	0	0	0	Snow edge close to section A and B	No remarks
2006-06-17	Dry4	D	0	0	0	0	0	Snow edge close to section A and B	No remarks
2006-06-17	Dry5	A	31	2	0	0	0	No remarks	No remarks
2006-06-17	Dry5	B	45	3	0	0	0	No remarks	No remarks
2006-06-17	Dry5	C	13	0	0	0	0	No remarks	No remarks
2006-06-17	Dry5	D	29	0	0	0	0	No remarks	No remarks
2006-06-19	Dry7	A	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-19	Dry7	B	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-19	Dry7	C	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-19	Dry7	D	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-19	Dry8	A	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-19	Dry8	B	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-19	Dry8	C	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-19	Dry8	D	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-21	Dry7	A	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-21	Dry7	B	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-21	Dry7	C	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-21	Dry7	D	-9999	-9999	-9999	-9999	-9999	No buds but green leaves visible	No remarks
2006-06-21	Dry8	A	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-21	Dry8	B	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-21	Dry8	C	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-21	Dry8	D	-9999	-9999	-9999	-9999	-9999	No buds and only few green leaves visible	No remarks
2006-06-24	Dry3	A	30	0	0	0	0	No remarks	No remarks
2006-06-24	Dry3	B	29	4	0	0	0	No remarks	No remarks
2006-06-24	Dry3	C	28	3	1	0	0	No remarks	No remarks
2006-06-24	Dry3	D	27	3	0	0	0	No remarks	No remarks
2006-06-24	Dry4	A	48	0	0	0	0	The larva was Gynaephora groenlandicus	No remarks
2006-06-24	Dry4	B	4	0	0	0	0	The larva was Gynaephora groenlandicus	No remarks
2006-06-24	Dry4	C	9	0	0	0	0	The larva was Gynaephora groenlandicus	No remarks
2006-06-24	Dry4	D	26	0	0	1	1	The larva was Gynaephora groenlandicus	No remarks
2006-06-24	Dry5	A	4	22	2	0	0	No remarks	No remarks
2006-06-24	Dry5	B	8	34	3	0	0	No remarks	No remarks
2006-06-24	Dry5	C	4	9	0	0	0	No remarks	No remarks
2006-06-24	Dry5	D	12	20	0	0	0	No remarks	No remarks
2006-06-28	Dry7	A	-9999	-9999	-9999	-9999	-9999	Lots of green leaves, buds and some flowers.	No remarks
2006-06-28	Dry7	B	-9999	-9999	-9999	-9999	-9999	Lots of green leaves, buds and some flowers.	No remarks
2006-06-28	Dry7	C	-9999	-9999	-9999	-9999	-9999	Lots of green leaves, buds and some flowers.	No remarks
2006-06-28	Dry7	D	-9999	-9999	-9999	-9999	-9999	Lots of green leaves, buds and some flowers.	No remarks
2006-06-28	Dry8	A	-9999	-9999	-9999	-9999	-9999	Some green leaves and buds. Some flowers in 2 sections.	No remarks
2006-06-28	Dry8	B	-9999	-9999	-9999	-9999	-9999	Some green leaves and buds. Some flowers in 2 sections.	No remarks
2006-06-28	Dry8	C	-9999	-9999	-9999	-9999	-9999	Some green leaves and buds. Some flowers in 2 sections.	No remarks
2006-06-28	Dry8	D	-9999	-9999	-9999	-9999	-9999	Some green leaves and buds. Some flowers in 2 sections.	No remarks
2006-06-29	Dry1	A	2	51	4	0	2	No remarks	No remarks
2006-06-29	Dry1	B	14	89	4	5	5	No remarks	No remarks
2006-06-29	Dry1	C	21	52	2	1	3	No remarks	No remarks
2006-06-29	Dry1	D	10	25	3	2	1	No remarks	No remarks
2006-06-29	Dry5	A	1	12	10	0	0	No remarks	No remarks
2006-06-29	Dry5	B	3	35	9	0	0	No remarks	No remarks
2006-06-29	Dry5	C	1	14	2	0	0	No remarks	No remarks
2006-06-29	Dry5	D	5	20	1	0	1	No remarks	No remarks
