Date	Plot	Section	Buds	Flowers	Senescent	Open	Field_remarks	General_remarks
2006-06-16	Sax3	D	14	0	0	0	No remarks	No remarks
2006-06-17	Sax1	A	5	0	3	0	No remarks	No remarks
2006-06-17	Sax1	B	8	0	5	0	No remarks	No remarks
2006-06-17	Sax1	C	0	1	5	0	No remarks	No remarks
2006-06-17	Sax1	D	0	1	5	0	No remarks	No remarks
2006-06-17	Sax2	A	0	12	8	0	No remarks	No remarks
2006-06-17	Sax2	B	0	21	4	0	No remarks	No remarks
2006-06-17	Sax2	C	5	52	6	0	No remarks	No remarks
2006-06-17	Sax2	D	0	28	21	0	No remarks	No remarks
2006-06-17	Sax3	A	29	0	0	0	No remarks	No remarks
2006-06-17	Sax3	B	50	0	0	0	No remarks	No remarks
2006-06-17	Sax3	C	25	0	0	0	No remarks	No remarks
2006-06-17	Sax3	D	11	3	0	0	No remarks	No remarks
2006-06-24	Sax1	A	2	3	1	0	No remarks	No remarks
2006-06-24	Sax1	B	5	2	3	0	No remarks	No remarks
2006-06-24	Sax1	C	0	0	5	0	No remarks	No remarks
2006-06-24	Sax1	D	0	0	6	0	No remarks	No remarks
2006-06-24	Sax2	A	0	0	22	0	No remarks	No remarks
2006-06-24	Sax2	B	0	2	24	0	No remarks	No remarks
2006-06-24	Sax2	C	0	4	49	0	No remarks	No remarks
2006-06-24	Sax2	D	0	2	48	0	No remarks	No remarks
2006-06-24	Sax3	A	4	32	0	0	No remarks	No remarks
2006-06-24	Sax3	B	11	48	0	0	No remarks	No remarks
2006-06-24	Sax3	C	2	33	0	0	No remarks	No remarks
2006-06-24	Sax3	D	2	18	0	0	No remarks	No remarks
2006-07-01	Sax1	A	1	0	4	0	No remarks	No remarks
2006-07-01	Sax1	B	5	0	5	0	No remarks	No remarks
2006-07-01	Sax1	C	0	0	5	0	No remarks	No remarks
2006-07-01	Sax1	D	0	0	5	0	No remarks	No remarks
2006-07-01	Sax2	A	0	0	19	0	No remarks	No remarks
2006-07-01	Sax2	B	0	0	21	0	No remarks	No remarks
2006-07-01	Sax2	C	0	0	53	0	No remarks	No remarks
2006-07-01	Sax2	D	0	0	48	0	No remarks	No remarks
2006-07-02	Sax3	A	3	30	0	0	No remarks	No remarks
2006-07-02	Sax3	B	1	55	0	0	No remarks	No remarks
2006-07-02	Sax3	C	2	36	0	0	No remarks	No remarks
2006-07-02	Sax3	D	1	15	0	0	No remarks	No remarks
2006-07-05	Sax2	A	0	0	14	0	No remarks	No remarks
2006-07-05	Sax2	B	0	0	22	0	No remarks	No remarks
2006-07-05	Sax2	C	0	0	50	0	No remarks	No remarks
2006-07-05	Sax2	D	2	0	48	0	No remarks	No remarks
2006-07-08	Sax1	A	1	0	4	0	No remarks	No remarks
2006-07-08	Sax1	B	6	0	4	0	No remarks	No remarks
2006-07-08	Sax1	C	5	0	4	0	No remarks	No remarks
2006-07-08	Sax1	D	0	0	5	0	No remarks	No remarks
2006-07-08	Sax2	A	0	0	13	0	No remarks	No remarks
2006-07-08	Sax2	B	0	0	24	0	No remarks	No remarks
2006-07-08	Sax2	C	0	0	49	0	No remarks	No remarks
2006-07-08	Sax2	D	5	0	45	0	No remarks	No remarks
2006-07-08	Sax3	A	2	4	24	0	No remarks	No remarks
2006-07-08	Sax3	B	0	8	48	0	No remarks	No remarks
2006-07-08	Sax3	C	0	2	29	0	No remarks	No remarks
2006-07-08	Sax3	D	0	0	14	0	No remarks	No remarks
2006-07-15	Sax1	A	3	0	3	0	No remarks	No remarks
2006-07-15	Sax1	B	8	0	5	0	No remarks	No remarks
2006-07-15	Sax1	C	10	0	5	0	No remarks	No remarks
2006-07-15	Sax1	D	4	0	5	0	No remarks	No remarks
2006-07-15	Sax2	A	0	0	15	0	No remarks	No remarks
2006-07-15	Sax2	B	0	0	25	0	No remarks	No remarks
2006-07-15	Sax2	C	0	0	50	0	No remarks	No remarks
2006-07-15	Sax2	D	5	0	45	0	No remarks	No remarks
2006-07-15	Sax3	A	1	0	28	0	No remarks	No remarks
2006-07-15	Sax3	B	0	0	56	0	No remarks	No remarks
2006-07-15	Sax3	C	0	0	34	0	No remarks	No remarks
2006-07-15	Sax3	D	0	0	14	0	No remarks	No remarks
2006-07-22	Sax1	A	0	1	3	0	No remarks	No remarks
2006-07-22	Sax1	B	10	0	4	0	No remarks	No remarks
2006-07-22	Sax1	C	1	0	4	0	No remarks	No remarks
2006-07-22	Sax1	D	4	0	5	0	No remarks	No remarks
2006-07-22	Sax2	A	0	0	20	0	No remarks	No remarks
2006-07-22	Sax2	B	0	0	23	0	No remarks	No remarks
2006-07-22	Sax2	C	0	0	50	0	No remarks	No remarks
2006-07-22	Sax2	D	6	0	38	0	No remarks	No remarks
2006-07-22	Sax3	A	0	0	27	0	No remarks	No remarks
2006-07-22	Sax3	B	0	0	55	0	No remarks	No remarks
2006-07-22	Sax3	C	0	0	34	0	No remarks	No remarks
2006-07-22	Sax3	D	0	0	14	0	No remarks	No remarks
2006-07-29	Sax1	A	1	1	1	1	No remarks	No remarks
2006-07-29	Sax1	B	16	0	4	1	No remarks	No remarks
2006-07-29	Sax1	C	0	0	3	0	No remarks	No remarks
2006-07-29	Sax1	D	0	0	5	0	No remarks	No remarks
2006-07-29	Sax2	A	3	0	16	0	No remarks	No remarks
2006-07-29	Sax2	B	3	0	22	0	No remarks	No remarks
2006-07-29	Sax2	C	2	0	46	1	No remarks	No remarks
2006-07-29	Sax2	D	9	0	32	6	No remarks	No remarks
2006-07-29	Sax3	A	0	0	26	0	No remarks	No remarks
2006-07-29	Sax3	B	0	0	48	0	No remarks	No remarks
2006-07-29	Sax3	C	0	0	37	0	No remarks	No remarks
2006-07-29	Sax3	D	0	0	12	0	No remarks	No remarks
2006-08-05	Sax1	A	2	1	1	3	No remarks	No remarks
2006-08-05	Sax1	B	12	2	1	3	No remarks	No remarks
2006-08-05	Sax1	C	0	0	3	0	No remarks	No remarks
2006-08-05	Sax1	D	0	0	3	2	No remarks	No remarks
2006-08-05	Sax2	A	3	0	13	1	No remarks	No remarks
2006-08-05	Sax2	B	3	1	13	10	No remarks	No remarks
2006-08-05	Sax2	C	2	0	25	22	No remarks	No remarks
2006-08-05	Sax2	D	8	0	13	28	No remarks	No remarks
2006-08-05	Sax3	A	0	0	21	3	No remarks	No remarks
2006-08-05	Sax3	B	0	0	47	4	No remarks	No remarks
2006-08-05	Sax3	C	0	1	33	0	No remarks	No remarks
2006-08-05	Sax3	D	0	0	10	0	No remarks	No remarks
2006-08-12	Sax1	A	0	1	1	5	No remarks	No remarks
2006-08-12	Sax1	B	12	1	0	3	No remarks	No remarks
2006-08-12	Sax1	C	2	0	0	2	No remarks	No remarks
2006-08-12	Sax1	D	0	0	1	2	No remarks	No remarks
2006-08-12	Sax2	A	5	0	5	8	No remarks	No remarks
2006-08-12	Sax2	B	4	1	5	19	No remarks	No remarks
2006-08-12	Sax2	C	0	0	8	41	No remarks	No remarks
2006-08-12	Sax2	D	6	0	5	29	No remarks	No remarks
2006-08-12	Sax3	A	0	0	23	7	No remarks	No remarks
2006-08-12	Sax3	B	1	0	23	33	No remarks	No remarks
2006-08-12	Sax3	C	0	1	14	18	No remarks	No remarks
2006-08-12	Sax3	D	0	0	12	3	No remarks	No remarks
2006-08-18	Sax1	A	0	1	1	3	No remarks	No remarks
2006-08-18	Sax1	B	10	3	0	3	No remarks	No remarks
2006-08-18	Sax1	C	8	0	1	2	No remarks	No remarks
2006-08-18	Sax1	D	1	0	2	2	No remarks	No remarks
2006-08-18	Sax2	A	4	0	3	11	No remarks	No remarks
2006-08-18	Sax2	B	1	4	2	15	No remarks	No remarks
2006-08-18	Sax2	C	4	0	2	50	No remarks	No remarks
2006-08-18	Sax2	D	6	0	4	34	No remarks	No remarks
2006-08-18	Sax3	A	0	0	12	15	No remarks	No remarks
2006-08-18	Sax3	B	1	0	10	45	No remarks	No remarks
2006-08-18	Sax3	C	3	0	6	23	No remarks	No remarks
2006-08-18	Sax3	D	0	0	7	6	No remarks	No remarks
2006-08-26	Sax1	A	0	0	1	3	No remarks	No remarks
2006-08-26	Sax1	B	10	1	1	3	No remarks	No remarks
2006-08-26	Sax1	C	5	2	1	2	No remarks	No remarks
2006-08-26	Sax1	D	1	0	1	3	No remarks	No remarks
2006-08-26	Sax2	A	5	0	2	13	No remarks	No remarks
2006-08-26	Sax2	B	4	3	4	17	No remarks	No remarks
2006-08-26	Sax2	C	2	1	0	51	No remarks	No remarks
2006-08-26	Sax2	D	6	0	0	36	No remarks	No remarks
2006-08-26	Sax3	A	0	0	4	22	No remarks	No remarks
2006-08-26	Sax3	B	1	0	1	51	No remarks	No remarks
2006-08-26	Sax3	C	3	0	3	26	No remarks	No remarks
2006-08-26	Sax3	D	0	0	3	10	No remarks	No remarks
2007-05-25	Sax1	A	0	0	0	0	No remarks	No remarks
2007-05-25	Sax1	B	0	0	0	0	No remarks	No remarks
2007-05-25	Sax1	C	0	0	0	0	No remarks	No remarks
2007-05-25	Sax1	D	0	0	0	0	No remarks	No remarks
2007-05-25	Sax2	A	0	0	0	0	No remarks	No remarks
2007-05-25	Sax2	B	0	0	0	0	No remarks	No remarks
2007-05-25	Sax2	C	0	0	0	0	No remarks	No remarks
2007-05-25	Sax2	D	0	0	0	0	No remarks	No remarks
2007-05-27	Sax1	A	0	0	0	0	No remarks	No remarks
2007-05-27	Sax1	B	0	0	0	0	No remarks	No remarks
2007-05-27	Sax1	C	0	0	0	0	No remarks	No remarks
2007-05-27	Sax1	D	0	0	0	0	No remarks	No remarks
2007-05-27	Sax2	A	0	0	0	0	No remarks	No remarks
2007-05-27	Sax2	B	0	0	0	0	No remarks	No remarks
2007-05-27	Sax2	C	0	0	0	0	No remarks	No remarks
2007-05-27	Sax2	D	0	0	0	0	No remarks	No remarks
2007-06-03	Sax1	A	4	0	0	0	No remarks	No remarks
2007-06-03	Sax1	B	6	0	0	0	No remarks	No remarks
2007-06-03	Sax1	C	2	0	0	0	No remarks	No remarks
2007-06-03	Sax1	D	1	0	0	0	No remarks	No remarks
2007-06-03	Sax2	A	11	0	0	0	No remarks	No remarks
2007-06-03	Sax2	B	6	0	0	0	No remarks	No remarks
2007-06-03	Sax2	C	13	0	0	0	No remarks	No remarks
2007-06-03	Sax2	D	50	1	0	0	No remarks	No remarks
2007-06-03	Sax3	A	0	0	0	0	No remarks	No remarks
2007-06-03	Sax3	B	0	0	0	0	No remarks	No remarks
2007-06-03	Sax3	C	0	0	0	0	No remarks	No remarks
2007-06-03	Sax3	D	0	0	0	0	No remarks	No remarks
2007-06-10	Sax1	A	12	9	0	0	No remarks	No remarks
2007-06-10	Sax1	B	20	29	0	0	No remarks	No remarks
2007-06-10	Sax1	C	15	20	0	0	No remarks	No remarks
2007-06-10	Sax1	D	5	11	0	0	No remarks	No remarks
2007-06-10	Sax2	A	2	22	0	0	No remarks	No remarks
2007-06-10	Sax2	B	3	19	0	0	No remarks	No remarks
2007-06-10	Sax2	C	12	44	0	0	No remarks	No remarks
2007-06-10	Sax2	D	9	44	0	0	No remarks	No remarks
2007-06-10	Sax3	A	48	14	0	0	No remarks	No remarks
2007-06-10	Sax3	B	52	0	0	0	No remarks	No remarks
2007-06-10	Sax3	C	34	0	0	0	No remarks	No remarks
2007-06-10	Sax3	D	28	0	0	0	No remarks	No remarks
2007-06-17	Sax1	A	5	4	36	0	No remarks	No remarks
2007-06-17	Sax1	B	6	7	42	0	No remarks	No remarks
2007-06-17	Sax1	C	6	17	33	0	No remarks	No remarks
2007-06-17	Sax1	D	6	10	18	0	No remarks	No remarks
2007-06-17	Sax2	A	1	6	22	0	No remarks	No remarks
2007-06-17	Sax2	B	0	3	22	0	No remarks	No remarks
2007-06-17	Sax2	C	0	2	50	0	No remarks	No remarks
2007-06-17	Sax2	D	3	4	43	0	No remarks	No remarks
2007-06-17	Sax3	A	1	12	48	0	No remarks	No remarks
2007-06-17	Sax3	B	5	21	39	0	No remarks	No remarks
2007-06-17	Sax3	C	11	35	45	0	No remarks	No remarks
2007-06-17	Sax3	D	7	11	43	0	No remarks	No remarks
2007-06-20	Sax3	A	0	21	66	0	No remarks	No remarks
2007-06-20	Sax3	B	0	37	80	0	No remarks	No remarks
2007-06-20	Sax3	C	3	53	73	0	No remarks	No remarks
2007-06-20	Sax3	D	1	2	37	0	No remarks	No remarks
2007-06-24	Sax1	A	0	6	35	0	No remarks	No remarks
2007-06-24	Sax1	B	0	0	22	0	No remarks	No remarks
2007-06-24	Sax1	C	1	1	37	0	No remarks	No remarks
2007-06-24	Sax1	D	0	0	27	0	No remarks	No remarks
2007-06-24	Sax2	A	0	0	22	0	No remarks	No remarks
2007-06-24	Sax2	B	0	1	16	0	No remarks	No remarks
2007-06-24	Sax2	C	0	1	55	0	No remarks	No remarks
2007-06-24	Sax2	D	0	0	55	0	No remarks	No remarks
2007-06-24	Sax3	A	0	5	48	0	No remarks	No remarks
2007-06-24	Sax3	B	0	0	50	0	No remarks	No remarks
2007-06-24	Sax3	C	0	1	53	0	No remarks	No remarks
2007-06-24	Sax3	D	0	0	44	0	No remarks	No remarks
2007-07-01	Sax1	A	0	0	28	0	No remarks	Very dry and barren
2007-07-01	Sax1	B	0	0	19	0	No remarks	Very dry and barren
2007-07-01	Sax1	C	0	0	19	0	No remarks	Very dry and barren
2007-07-01	Sax1	D	0	1	18	0	No remarks	Very dry and barren
2007-07-01	Sax2	A	0	1	22	0	No remarks	No remarks
2007-07-01	Sax2	B	0	1	9	0	No remarks	No remarks
2007-07-01	Sax2	C	0	0	52	0	No remarks	No remarks
2007-07-01	Sax2	D	0	0	50	0	No remarks	No remarks
2007-07-01	Sax3	A	0	0	78	0	No remarks	No remarks
2007-07-01	Sax3	B	0	0	43	0	No remarks	No remarks
2007-07-01	Sax3	C	0	0	82	0	No remarks	No remarks
2007-07-01	Sax3	D	0	0	44	0	No remarks	No remarks
2007-07-08	Sax1	A	0	0	32	0	No remarks	No remarks
2007-07-08	Sax1	B	0	0	36	0	No remarks	No remarks
2007-07-08	Sax1	C	0	0	31	0	No remarks	No remarks
2007-07-08	Sax1	D	0	0	23	0	No remarks	No remarks
2007-07-08	Sax2	A	0	0	23	0	No remarks	No remarks
2007-07-08	Sax2	B	0	0	12	0	No remarks	No remarks
2007-07-08	Sax2	C	0	0	50	0	No remarks	No remarks
2007-07-08	Sax2	D	0	0	50	0	No remarks	No remarks
2007-07-08	Sax3	A	0	0	51	0	No remarks	No remarks
2007-07-08	Sax3	B	0	1	45	0	No remarks	No remarks
2007-07-08	Sax3	C	0	1	52	0	No remarks	No remarks
2007-07-08	Sax3	D	0	0	43	0	No remarks	No remarks
2007-07-15	Sax1	A	0	0	40	0	No remarks	No remarks
2007-07-15	Sax1	B	0	0	20	0	No remarks	No remarks
2007-07-15	Sax1	C	0	0	22	0	No remarks	No remarks
2007-07-15	Sax1	D	0	0	19	0	No remarks	No remarks
2007-07-15	Sax2	A	0	0	17	0	No remarks	No remarks
2007-07-15	Sax2	B	0	0	21	0	No remarks	No remarks
2007-07-15	Sax2	C	0	0	52	0	No remarks	No remarks
2007-07-15	Sax2	D	0	0	50	0	No remarks	No remarks
2007-07-15	Sax3	A	0	0	36	0	No remarks	No remarks
2007-07-15	Sax3	B	0	1	53	0	No remarks	No remarks
2007-07-15	Sax3	C	0	0	43	0	No remarks	No remarks
2007-07-15	Sax3	D	0	0	41	0	No remarks	No remarks
2007-07-22	Sax1	A	0	0	33	0	No remarks	No remarks
2007-07-22	Sax1	B	0	0	33	0	No remarks	No remarks
2007-07-22	Sax1	C	0	0	20	0	No remarks	No remarks
2007-07-22	Sax1	D	0	0	22	0	No remarks	No remarks
2007-07-22	Sax2	A	0	0	28	0	No remarks	No remarks
2007-07-22	Sax2	B	0	0	10	0	No remarks	No remarks
2007-07-22	Sax2	C	0	0	50	0	No remarks	No remarks
2007-07-22	Sax2	D	0	0	50	0	No remarks	No remarks
2007-07-22	Sax3	A	0	0	59	0	No remarks	No remarks
2007-07-22	Sax3	B	0	0	54	5	No remarks	No remarks
2007-07-22	Sax3	C	0	0	62	4	No remarks	No remarks
2007-07-22	Sax3	D	0	0	48	5	No remarks	No remarks
2007-07-29	Sax1	A	0	0	13	2	No remarks	No remarks
2007-07-29	Sax1	B	0	0	14	3	No remarks	No remarks
2007-07-29	Sax1	C	0	0	11	9	No remarks	No remarks
2007-07-29	Sax1	D	0	0	11	8	No remarks	No remarks
2007-07-29	Sax2	A	0	0	16	3	No remarks	No remarks
2007-07-29	Sax2	B	0	0	13	9	No remarks	No remarks
2007-07-29	Sax2	C	0	0	34	19	No remarks	No remarks
2007-07-29	Sax2	D	0	0	61	13	No remarks	No remarks
2007-07-29	Sax3	A	0	0	33	6	No remarks	No remarks
2007-07-29	Sax3	B	0	0	41	13	No remarks	No remarks
2007-07-29	Sax3	C	0	1	50	0	No remarks	No remarks
2007-07-29	Sax3	D	0	0	44	1	No remarks	No remarks
2007-08-06	Sax1	A	0	0	11	3	No remarks	No remarks
2007-08-06	Sax1	B	0	0	7	12	No remarks	No remarks
2007-08-06	Sax1	C	0	0	11	10	No remarks	No remarks
2007-08-06	Sax1	D	0	0	5	9	No remarks	No remarks
2007-08-06	Sax2	A	0	0	4	9	No remarks	No remarks
2007-08-06	Sax2	B	0	0	10	12	No remarks	No remarks
2007-08-06	Sax2	C	0	0	27	20	No remarks	No remarks
2007-08-06	Sax2	D	0	0	20	52	No remarks	No remarks
2007-08-06	Sax3	A	0	0	38	26	No remarks	No remarks
2007-08-06	Sax3	B	0	0	45	8	No remarks	No remarks
2007-08-06	Sax3	C	0	0	38	1	No remarks	No remarks
2007-08-06	Sax3	D	0	0	44	5	No remarks	No remarks
2007-08-12	Sax1	A	0	0	0	7	No remarks	No remarks
2007-08-12	Sax1	B	0	2	0	20	2 new flowers	No remarks
2007-08-12	Sax1	C	1	1	1	15	No remarks	No remarks
2007-08-12	Sax1	D	0	0	0	14	No remarks	No remarks
2007-08-12	Sax2	A	0	0	1	12	No remarks	No remarks
2007-08-12	Sax2	B	0	0	8	0	No remarks	No remarks
2007-08-12	Sax2	C	0	0	3	37	No remarks	No remarks
2007-08-12	Sax2	D	0	0	3	48	No remarks	No remarks
2007-08-12	Sax3	A	0	0	1	38	No remarks	No remarks
2007-08-12	Sax3	B	0	0	10	47	No remarks	No remarks
2007-08-12	Sax3	C	0	0	5	43	No remarks	No remarks
2007-08-12	Sax3	D	0	0	11	26	No remarks	No remarks
2007-08-19	Sax1	A	0	2	4	27	No remarks	No remarks
2007-08-19	Sax1	B	1	2	1	25	No remarks	No remarks
2007-08-19	Sax1	C	0	1	0	19	No remarks	No remarks
2007-08-19	Sax1	D	0	0	0	18	No remarks	No remarks
2007-08-19	Sax2	A	0	0	0	26	No remarks	No remarks
2007-08-19	Sax2	B	0	0	0	22	No remarks	No remarks
2007-08-19	Sax2	C	0	0	1	56	No remarks	No remarks
2007-08-19	Sax2	D	0	1	1	55	No remarks	No remarks
2007-08-19	Sax3	A	0	0	0	50	No remarks	No remarks
2007-08-19	Sax3	B	0	0	0	53	No remarks	No remarks
2007-08-19	Sax3	C	0	0	0	50	No remarks	No remarks
2007-08-19	Sax3	D	0	0	2	31	No remarks	No remarks
2007-08-26	Sax1	A	0	2	0	24	No remarks	No remarks
2007-08-26	Sax1	B	1	0	0	22	No remarks	No remarks
2007-08-26	Sax1	C	1	3	0	21	No remarks	No remarks
2007-08-26	Sax1	D	0	0	0	17	No remarks	No remarks
2007-08-26	Sax2	A	0	0	0	25	No remarks	No remarks
2007-08-26	Sax2	B	0	0	0	25	No remarks	No remarks
2007-08-26	Sax2	C	0	0	0	47	No remarks	No remarks
2007-08-26	Sax2	D	0	1	0	49	No remarks	No remarks
2007-08-26	Sax3	A	0	0	0	44	No remarks	No remarks
2007-08-26	Sax3	B	0	0	0	51	No remarks	No remarks
2007-08-26	Sax3	C	0	0	1	49	No remarks	No remarks
2007-08-26	Sax3	D	0	0	2	37	No remarks	No remarks
2007-09-02	Sax1	A	0	0	0	20	No remarks	No remarks
2007-09-02	Sax1	B	1	1	1	27	New bud, flower and senescent	No remarks
2007-09-02	Sax1	C	0	0	0	21	No remarks	No remarks
2007-09-02	Sax1	D	0	0	0	16	No remarks	No remarks
2007-09-02	Sax2	A	0	0	0	21	No remarks	No remarks
2007-09-02	Sax2	B	0	0	0	19	No remarks	No remarks
2007-09-02	Sax2	C	0	0	0	50	No remarks	No remarks
2007-09-02	Sax2	D	0	1	0	52	New flower	No remarks
2007-09-02	Sax3	A	0	0	0	50	No remarks	No remarks
2007-09-02	Sax3	B	0	0	0	63	No remarks	No remarks
2007-09-02	Sax3	C	0	0	0	58	No remarks	No remarks
2007-09-02	Sax3	D	0	0	0	46	No remarks	No remarks
2007-09-09	Sax1	A	-9999	-9999	-9999	-9999	Totally senescent	No remarks
2007-09-09	Sax1	B	0	0	0	26	Totally senescent	No remarks
2007-09-09	Sax2	A	-9999	-9999	-9999	-9999	Totally senescent	No remarks
2007-09-09	Sax2	B	-9999	-9999	-9999	-9999	Totally senescent	No remarks
2007-09-09	Sax2	C	-9999	-9999	-9999	-9999	Totally senescent	No remarks
2007-09-09	Sax2	D	0	0	0	50	Totally senescent	No remarks
2008-05-20	Sax1	A	0	0	0	0	No remarks	No remarks
2008-05-20	Sax1	B	0	0	0	0	No remarks	No remarks
2008-05-20	Sax1	C	0	0	0	0	No remarks	No remarks
2008-05-20	Sax1	D	0	0	0	0	No remarks	No remarks
2008-05-27	Sax1	A	0	0	0	0	No remarks	No remarks
2008-05-27	Sax1	B	0	0	0	0	No remarks	No remarks
2008-05-27	Sax1	C	0	0	0	0	No remarks	No remarks
2008-05-27	Sax1	D	0	0	0	0	No remarks	No remarks
2008-05-27	Sax2	A	0	0	0	0	No remarks	No remarks
2008-05-27	Sax2	B	0	0	0	0	No remarks	No remarks
2008-05-27	Sax2	C	2	0	0	0	No remarks	No remarks
2008-05-27	Sax2	D	3	0	0	0	No remarks	No remarks
2008-05-27	Sax3	A	0	0	0	0	No remarks	No remarks
2008-05-27	Sax3	B	0	0	0	0	No remarks	No remarks
2008-05-27	Sax3	C	0	0	0	0	No remarks	No remarks
2008-05-27	Sax3	D	0	0	0	0	No remarks	No remarks
2008-06-03	Sax1	A	9	0	0	0	No remarks	No remarks
2008-06-03	Sax1	B	9	0	0	0	No remarks	No remarks
2008-06-03	Sax1	C	2	0	0	0	No remarks	No remarks
2008-06-03	Sax1	D	7	0	0	0	No remarks	No remarks
2008-06-03	Sax2	A	0	0	0	0	No remarks	Barren
2008-06-03	Sax2	B	7	0	0	0	No remarks	Barren
2008-06-03	Sax2	C	0	0	0	0	No remarks	Barren
2008-06-03	Sax2	D	6	2	0	0	No remarks	Barren
2008-06-03	Sax3	A	18	0	0	0	No remarks	No remarks
2008-06-03	Sax3	B	7	0	0	0	No remarks	No remarks
2008-06-03	Sax3	C	3	0	0	0	No remarks	No remarks
2008-06-03	Sax3	D	0	0	0	0	No remarks	No remarks
2008-06-10	Sax1	A	3	41	0	0	No remarks	No remarks
2008-06-10	Sax1	B	1	18	0	0	No remarks	No remarks
2008-06-10	Sax1	C	0	17	0	0	No remarks	No remarks
2008-06-10	Sax1	D	1	21	0	0	No remarks	No remarks
2008-06-10	Sax2	A	0	5	0	0	No remarks	No remarks
2008-06-10	Sax2	B	4	20	0	0	No remarks	No remarks
2008-06-10	Sax2	C	3	31	0	0	No remarks	No remarks
2008-06-10	Sax2	D	2	16	0	0	No remarks	No remarks
2008-06-10	Sax3	A	2	69	0	0	No remarks	No remarks
2008-06-10	Sax3	B	4	44	0	0	No remarks	No remarks
2008-06-10	Sax3	C	7	19	0	0	No remarks	No remarks
2008-06-10	Sax3	D	1	21	0	0	No remarks	No remarks
2008-06-17	Sax1	A	1	13	43	0	No remarks	No remarks
2008-06-17	Sax1	B	0	3	7	0	No remarks	No remarks
2008-06-17	Sax1	C	0	5	27	0	No remarks	No remarks
2008-06-17	Sax1	D	0	3	22	0	No remarks	No remarks
2008-06-17	Sax2	A	0	3	9	0	No remarks	No remarks
2008-06-17	Sax2	B	0	7	13	0	No remarks	No remarks
2008-06-17	Sax2	C	0	15	21	0	No remarks	No remarks
2008-06-17	Sax2	D	0	12	14	0	No remarks	No remarks
2008-06-17	Sax3	A	0	15	30	0	No remarks	No remarks
2008-06-17	Sax3	B	0	11	24	0	No remarks	No remarks
2008-06-17	Sax3	C	0	14	19	0	No remarks	No remarks
2008-06-17	Sax3	D	0	3	18	0	No remarks	No remarks
2008-06-24	Sax1	A	0	1	50	0	No remarks	No remarks
2008-06-24	Sax1	B	0	1	8	0	No remarks	No remarks
2008-06-24	Sax1	C	0	2	14	0	No remarks	No remarks
2008-06-24	Sax1	D	0	2	23	0	No remarks	No remarks
2008-06-24	Sax2	A	0	2	4	0	No remarks	No remarks
2008-06-24	Sax2	B	0	0	10	0	No remarks	No remarks
2008-06-24	Sax2	C	0	7	23	0	No remarks	No remarks
2008-06-24	Sax2	D	0	6	19	0	No remarks	No remarks
2008-06-25	Sax3	A	0	1	49	0	No remarks	No remarks
2008-06-25	Sax3	B	0	1	32	0	No remarks	No remarks
2008-06-25	Sax3	C	0	3	15	0	No remarks	No remarks
2008-06-25	Sax3	D	0	1	21	0	No remarks	No remarks
2008-07-01	Sax1	A	0	1	46	0	No remarks	No remarks
2008-07-01	Sax1	B	0	0	9	0	No remarks	No remarks
2008-07-01	Sax1	C	0	1	24	0	No remarks	No remarks
2008-07-01	Sax1	D	0	1	25	0	No remarks	No remarks
2008-07-01	Sax2	A	0	2	2	0	No remarks	No remarks
2008-07-01	Sax2	B	0	0	10	0	No remarks	No remarks
2008-07-01	Sax2	C	0	5	38	0	No remarks	No remarks
2008-07-01	Sax2	D	0	3	28	0	No remarks	No remarks
2008-07-02	Sax3	A	0	0	44	0	No remarks	No remarks
2008-07-02	Sax3	B	0	1	9	0	No remarks	No remarks
2008-07-02	Sax3	C	0	0	15	0	No remarks	No remarks
2008-07-02	Sax3	D	0	0	10	0	No remarks	No remarks
2008-07-08	Sax1	A	0	1	32	0	No remarks	No remarks
2008-07-08	Sax1	B	0	0	14	0	No remarks	No remarks
2008-07-08	Sax1	C	0	0	30	0	No remarks	No remarks
2008-07-08	Sax1	D	0	1	21	0	No remarks	No remarks
2008-07-08	Sax2	A	0	0	5	0	No remarks	No remarks
2008-07-08	Sax2	B	0	0	12	0	No remarks	No remarks
2008-07-08	Sax2	C	0	0	24	0	No remarks	No remarks
2008-07-08	Sax2	D	0	3	26	0	No remarks	No remarks
2008-07-08	Sax3	A	0	0	35	0	No remarks	No remarks
2008-07-08	Sax3	B	0	0	10	0	No remarks	No remarks
2008-07-08	Sax3	C	0	0	13	0	No remarks	No remarks
2008-07-08	Sax3	D	0	0	19	0	No remarks	No remarks
2008-07-16	Sax3	A	0	0	45	0	No remarks	No remarks
2008-07-16	Sax3	B	0	0	12	2	No remarks	No remarks
2008-07-16	Sax3	C	0	0	11	0	No remarks	No remarks
2008-07-16	Sax3	D	0	0	20	0	No remarks	No remarks
2008-07-17	Sax1	A	0	0	31	2	No remarks	No remarks
2008-07-17	Sax1	B	0	0	7	2	No remarks	No remarks
2008-07-17	Sax1	C	0	0	21	3	No remarks	No remarks
2008-07-17	Sax1	D	0	0	25	1	No remarks	No remarks
2008-07-17	Sax2	A	0	0	9	0	No remarks	No remarks
2008-07-17	Sax2	B	0	1	16	0	No remarks	No remarks
2008-07-17	Sax2	C	0	0	27	0	No remarks	No remarks
2008-07-17	Sax2	D	0	0	23	0	No remarks	No remarks
2008-07-23	Sax1	A	0	0	31	6	No remarks	No remarks
2008-07-23	Sax1	B	0	0	7	5	No remarks	No remarks
2008-07-23	Sax1	C	0	0	32	4	No remarks	No remarks
