Date	Plot	Section	Buds	Male_flowers	Female_flowers	Seed_hairs	Field_remarks	General_remarks
2007-07-08	Sal5	A	0	25	30	0	Well spread out	No remarks
2007-07-08	Sal5	B	0	29	77	0	No remarks	No remarks
2007-07-08	Sal5	C	0	59	42	0	No remarks	No remarks
2007-07-08	Sal5	D	1	34	77	0	No remarks	No remarks
2007-07-08	Sal6	A	1	57	44	0	No remarks	No remarks
2007-07-08	Sal6	B	1	47	57	0	No remarks	No remarks
2007-07-08	Sal6	C	1	35	81	0	No remarks	No remarks
2007-07-08	Sal6	D	2	45	55	0	No remarks	No remarks
2007-07-08	Sal7	A	0	31	30	0	No remarks	No remarks
2007-07-08	Sal7	B	0	30	22	0	No remarks	No remarks
2007-07-08	Sal7	C	0	33	12	0	No remarks	No remarks
2007-07-08	Sal7	D	0	29	22	0	No remarks	No remarks
2007-07-15	Sal1	A	0	13	34	0	No remarks	No remarks
2007-07-15	Sal1	B	0	6	45	0	No remarks	No remarks
2007-07-15	Sal1	C	0	18	44	0	No remarks	No remarks
2007-07-15	Sal1	D	0	9	25	0	No remarks	No remarks
2007-07-15	Sal2	A	0	21	29	0	Well spread out	No remarks
2007-07-15	Sal2	B	1	24	26	0	Well spread out	No remarks
2007-07-15	Sal2	C	0	22	32	0	Well spread out	No remarks
2007-07-15	Sal2	D	1	12	47	0	Well spread out	No remarks
2007-07-15	Sal3	A	0	0	28	0	No remarks	No remarks
2007-07-15	Sal3	B	3	23	37	0	No remarks	No remarks
2007-07-15	Sal3	C	1	14	37	0	No remarks	No remarks
2007-07-15	Sal3	D	0	33	3	0	No remarks	No remarks
2007-07-15	Sal4	A	0	89	18	0	No remarks	No remarks
2007-07-15	Sal4	B	0	63	46	0	No remarks	No remarks
2007-07-15	Sal4	C	0	53	48	0	No remarks	No remarks
2007-07-15	Sal4	D	0	48	61	0	No remarks	No remarks
2007-07-15	Sal5	A	0	18	36	0	Spread out	No remarks
2007-07-15	Sal5	B	0	22	39	0	Spread out	No remarks
2007-07-15	Sal5	C	1	30	20	0	Spread out	No remarks
2007-07-15	Sal5	D	4	20	42	0	No remarks	No remarks
2007-07-15	Sal6	A	4	46	71	0	No remarks	No remarks
2007-07-15	Sal6	B	1	30	21	0	Spread out	No remarks
2007-07-15	Sal6	C	0	18	44	0	Spread out	No remarks
2007-07-15	Sal6	D	2	29	34	0	Spread out	No remarks
2007-07-15	Sal7	A	0	26	28	0	No remarks	No remarks
2007-07-15	Sal7	B	0	24	26	0	No remarks	No remarks
2007-07-15	Sal7	C	0	32	18	0	No remarks	No remarks
2007-07-15	Sal7	D	0	38	17	0	No remarks	No remarks
2007-07-22	Sal1	A	0	14	42	0	No remarks	No remarks
2007-07-22	Sal1	B	1	9	44	4	No remarks	No remarks
2007-07-22	Sal1	C	0	40	34	1	No remarks	No remarks
2007-07-22	Sal1	D	0	4	28	1	No remarks	No remarks
2007-07-22	Sal2	A	0	18	32	0	No remarks	No remarks
2007-07-22	Sal2	B	0	21	34	0	No remarks	No remarks
2007-07-22	Sal2	C	0	42	58	0	No remarks	No remarks
2007-07-22	Sal2	D	0	7	46	0	No remarks	No remarks
2007-07-22	Sal3	A	1	2	35	0	No remarks	No remarks
2007-07-22	Sal3	B	4	37	46	0	No remarks	No remarks
2007-07-22	Sal3	C	0	28	40	0	No remarks	No remarks
2007-07-22	Sal3	D	0	26	7	0	No remarks	No remarks
2007-07-22	Sal4	A	1	86	41	1	No remarks	No remarks
2007-07-22	Sal4	B	3	32	26	0	Well spread out	No remarks
2007-07-22	Sal4	C	0	9	36	0	No remarks	No remarks
2007-07-22	Sal4	D	0	59	29	0	No remarks	No remarks
2007-07-22	Sal5	A	0	8	45	0	Well spread out	No remarks
2007-07-22	Sal5	B	0	9	49	1	No remarks	No remarks
2007-07-22	Sal5	C	0	25	3	0	No remarks	No remarks
2007-07-22	Sal5	D	2	6	43	0	No remarks	No remarks
2007-07-22	Sal6	A	2	19	40	0	No remarks	No remarks
2007-07-22	Sal6	B	0	25	46	0	No remarks	No remarks
2007-07-22	Sal6	C	0	15	73	0	No remarks	No remarks
2007-07-22	Sal6	D	4	34	44	0	No remarks	No remarks
2007-07-22	Sal7	A	0	35	65	0	No remarks	No remarks
2007-07-22	Sal7	B	0	15	66	0	No remarks	No remarks
2007-07-22	Sal7	C	0	27	22	0	No remarks	No remarks
2007-07-22	Sal7	D	0	19	35	0	No remarks	No remarks
2007-07-29	Sal1	A	0	6	24	5	Males broken off	No remarks
2007-07-29	Sal1	B	0	1	32	17	Males broken off	No remarks
2007-07-29	Sal1	C	0	1	48	13	Males broken off	No remarks
2007-07-29	Sal1	D	0	0	5	5	Very empty	No remarks
2007-07-29	Sal2	A	0	13	49	4	No remarks	No remarks
2007-07-29	Sal2	B	0	0	27	3	No remarks	No remarks
2007-07-29	Sal2	C	0	5	58	3	No remarks	No remarks
2007-07-29	Sal2	D	0	1	55	1	No remarks	No remarks
2007-07-29	Sal3	A	0	0	17	9	No remarks	No remarks
2007-07-29	Sal3	B	0	27	41	11	No remarks	No remarks
2007-07-29	Sal3	C	0	8	28	8	No remarks	No remarks
2007-07-29	Sal3	D	0	20	7	0	No remarks	No remarks
2007-07-29	Sal4	A	0	54	50	16	No remarks	No remarks
2007-07-29	Sal4	B	0	37	93	4	No remarks	No remarks
2007-07-29	Sal4	C	0	15	62	6	No remarks	No remarks
2007-07-29	Sal4	D	0	31	73	10	No remarks	No remarks
2007-07-29	Sal5	A	0	15	44	5	No remarks	No remarks
2007-07-29	Sal5	B	0	13	55	13	No remarks	No remarks
2007-07-29	Sal5	C	0	22	37	0	No remarks	No remarks
2007-07-29	Sal5	D	0	6	62	3	No remarks	No remarks
2007-07-29	Sal6	A	0	9	74	0	No remarks	No remarks
2007-07-29	Sal6	B	2	27	58	0	No remarks	No remarks
2007-07-29	Sal6	C	0	3	65	3	No remarks	No remarks
2007-07-29	Sal6	D	1	14	80	3	No remarks	No remarks
2007-07-29	Sal7	A	0	0	30	2	No remarks	No remarks
2007-07-29	Sal7	B	0	2	47	0	No remarks	No remarks
2007-07-29	Sal7	C	0	0	16	0	No remarks	No remarks
2007-07-29	Sal7	D	0	3	23	0	No remarks	No remarks
2007-08-06	Sal1	A	0	0	21	9	No remarks	No remarks
2007-08-06	Sal1	B	0	1	19	23	No remarks	No remarks
2007-08-06	Sal1	C	0	0	21	23	No remarks	No remarks
2007-08-06	Sal1	D	0	0	7	7	No remarks	No remarks
2007-08-06	Sal2	A	0	0	47	49	No remarks	No remarks
2007-08-06	Sal2	B	0	0	32	9	No remarks	No remarks
2007-08-06	Sal2	C	0	0	53	16	No remarks	No remarks
2007-08-06	Sal2	D	0	0	44	19	No remarks	No remarks
2007-08-06	Sal3	A	0	0	10	14	No remarks	No remarks
2007-08-06	Sal3	B	0	23	17	38	No remarks	No remarks
2007-08-06	Sal3	C	0	1	10	27	No remarks	No remarks
2007-08-06	Sal3	D	0	9	1	6	No remarks	No remarks
2007-08-06	Sal4	A	0	6	49	45	No remarks	No remarks
2007-08-06	Sal4	B	0	12	41	14	No remarks	No remarks
2007-08-06	Sal4	C	0	10	57	19	No remarks	No remarks
2007-08-06	Sal4	D	1	6	46	32	No remarks	No remarks
2007-08-06	Sal5	A	0	33	49	6	No remarks	No remarks
2007-08-06	Sal5	B	0	0	44	23	No remarks	No remarks
2007-08-06	Sal5	C	0	7	40	13	No remarks	No remarks
2007-08-06	Sal5	D	2	6	56	11	No remarks	No remarks
2007-08-06	Sal6	A	0	9	53	5	No remarks	No remarks
2007-08-06	Sal6	B	0	0	49	7	No remarks	No remarks
2007-08-06	Sal6	C	1	0	59	4	No remarks	No remarks
2007-08-06	Sal6	D	0	2	51	0	No remarks	No remarks
2007-08-06	Sal7	A	0	0	43	7	No remarks	No remarks
2007-08-06	Sal7	B	0	0	59	4	No remarks	No remarks
2007-08-06	Sal7	C	0	0	24	0	No remarks	No remarks
2007-08-06	Sal7	D	0	0	20	3	No remarks	No remarks
2007-08-12	Sal1	A	0	0	2	34	No remarks	No remarks
2007-08-12	Sal1	B	0	0	1	56	No remarks	No remarks
2007-08-12	Sal1	C	0	0	1	64	No remarks	No remarks
2007-08-12	Sal1	D	0	0	0	19	No remarks	No remarks
2007-08-12	Sal2	A	0	0	15	35	No remarks	No remarks
2007-08-12	Sal2	B	0	0	1	49	No remarks	No remarks
2007-08-12	Sal2	C	0	0	4	46	No remarks	No remarks
2007-08-12	Sal2	D	0	0	5	47	No remarks	No remarks
2007-08-12	Sal3	A	0	0	4	20	No remarks	No remarks
2007-08-12	Sal3	B	0	0	0	53	No remarks	No remarks
2007-08-12	Sal3	C	0	0	0	36	No remarks	No remarks
2007-08-12	Sal3	D	0	0	0	6	No remarks	No remarks
2007-08-12	Sal4	A	0	0	3	82	No remarks	No remarks
2007-08-12	Sal4	B	0	2	5	76	No remarks	No remarks
2007-08-12	Sal4	C	0	0	2	72	No remarks	No remarks
2007-08-12	Sal4	D	0	0	5	96	No remarks	No remarks
2007-08-12	Sal5	A	0	0	22	35	No remarks	No remarks
2007-08-12	Sal5	B	0	0	4	65	No remarks	No remarks
2007-08-12	Sal5	C	0	3	4	33	No remarks	No remarks
2007-08-12	Sal5	D	0	3	15	35	No remarks	No remarks
2007-08-12	Sal6	A	0	2	24	54	No remarks	No remarks
2007-08-12	Sal6	B	0	0	14	52	No remarks	No remarks
2007-08-12	Sal6	C	0	0	30	52	No remarks	No remarks
2007-08-12	Sal6	D	0	0	30	47	No remarks	No remarks
2007-08-12	Sal7	A	0	0	18	54	No remarks	No remarks
2007-08-12	Sal7	B	0	0	40	22	No remarks	No remarks
2007-08-12	Sal7	C	0	0	18	4	No remarks	No remarks
2007-08-12	Sal7	D	0	0	14	10	No remarks	No remarks
2007-08-19	Sal1	A	0	0	2	39	No remarks	No remarks
2007-08-19	Sal1	B	0	0	0	57	No remarks	No remarks
2007-08-19	Sal1	C	0	2	1	63	No remarks	No remarks
2007-08-19	Sal1	D	0	0	0	23	No remarks	No remarks
2007-08-19	Sal2	A	0	1	5	52	No remarks	No remarks
2007-08-19	Sal2	B	0	0	2	58	No remarks	No remarks
2007-08-19	Sal2	C	0	0	0	70	No remarks	No remarks
2007-08-19	Sal2	D	0	0	0	61	No remarks	No remarks
2007-08-19	Sal3	A	0	0	4	9	No remarks	No remarks
2007-08-19	Sal3	B	0	0	0	56	No remarks	No remarks
2007-08-19	Sal3	C	0	0	0	37	No remarks	No remarks
2007-08-19	Sal3	D	0	0	0	7	No remarks	No remarks
2007-08-19	Sal4	A	0	1	0	66	No remarks	No remarks
2007-08-19	Sal4	B	0	1	9	78	No remarks	No remarks
2007-08-19	Sal4	C	0	0	0	67	No remarks	No remarks
2007-08-19	Sal4	D	0	0	1	96	No remarks	No remarks
2007-08-19	Sal5	A	0	0	2	44	No remarks	No remarks
2007-08-19	Sal5	B	0	0	0	63	No remarks	No remarks
2007-08-19	Sal5	C	0	0	2	40	No remarks	No remarks
2007-08-19	Sal5	D	1	1	1	51	No remarks	No remarks
2007-08-19	Sal6	A	0	0	0	73	No remarks	No remarks
2007-08-19	Sal6	B	0	0	3	89	No remarks	No remarks
2007-08-19	Sal6	C	0	0	4	63	No remarks	No remarks
2007-08-19	Sal6	D	0	0	2	90	No remarks	No remarks
2007-08-19	Sal7	A	0	0	7	55	No remarks	No remarks
2007-08-19	Sal7	B	0	0	3	55	No remarks	No remarks
2007-08-19	Sal7	C	0	0	5	19	No remarks	No remarks
2007-08-19	Sal7	D	0	0	1	28	No remarks	No remarks
2007-08-26	Sal1	A	0	0	0	43	No remarks	No remarks
2007-08-26	Sal1	B	0	0	0	51	No remarks	No remarks
2007-08-26	Sal1	C	0	0	0	58	No remarks	No remarks
2007-08-26	Sal1	D	0	0	0	16	No remarks	No remarks
2007-08-26	Sal2	A	0	0	0	51	No remarks	No remarks
2007-08-26	Sal2	C	0	0	0	56	No remarks	No remarks
2007-08-26	Sal2	D	0	0	0	55	No remarks	No remarks
2007-08-26	Sal3	A	0	0	0	18	No remarks	No remarks
2007-08-26	Sal3	B	0	0	0	50	No remarks	No remarks
2007-08-26	Sal3	C	0	1	0	35	No remarks	No remarks
2007-08-26	Sal3	D	0	0	0	6	No remarks	No remarks
2007-08-26	Sal4	A	0	0	0	71	No remarks	No remarks
2007-08-26	Sal4	B	0	3	0	70	No remarks	No remarks
2007-08-26	Sal4	C	0	0	0	64	No remarks	No remarks
2007-08-26	Sal4	D	0	0	0	62	No remarks	No remarks
2007-08-26	Sal5	A	0	1	0	49	No remarks	No remarks
2007-08-26	Sal5	B	0	3	1	63	No remarks	No remarks
2007-08-26	Sal5	C	0	3	0	36	No remarks	No remarks
2007-08-26	Sal5	D	0	0	0	44	No remarks	No remarks
2007-08-26	Sal6	A	0	0	0	56	No remarks	No remarks
2007-08-26	Sal6	B	0	0	0	95	No remarks	No remarks
2007-08-26	Sal6	C	0	0	0	80	No remarks	No remarks
2007-08-26	Sal6	D	0	0	0	66	No remarks	No remarks
2007-08-26	Sal7	A	0	0	0	50	No remarks	No remarks
2007-08-26	Sal7	B	0	0	0	52	No remarks	No remarks
2007-08-26	Sal7	C	0	0	0	22	No remarks	No remarks
2007-08-26	Sal7	D	0	0	0	29	No remarks	No remarks
2007-08-27	Sal2	B	0	0	0	50	No remarks	No remarks
2007-09-02	Sal5	B	0	0	0	52	No remarks	No remarks
2008-05-27	Sal1	A	17	0	0	0	No remarks	No remarks
2008-05-27	Sal1	B	31	0	0	0	No remarks	No remarks
2008-05-27	Sal1	C	27	0	0	0	No remarks	No remarks
2008-05-27	Sal1	D	9	0	0	0	No remarks	No remarks
2008-06-03	Sal4	A	0	0	0	0	No remarks	No remarks
2008-06-03	Sal4	B	0	0	0	0	No remarks	No remarks
2008-06-03	Sal4	C	0	0	0	0	No remarks	No remarks
2008-06-03	Sal4	D	0	0	0	0	No remarks	No remarks
2008-06-03	Sal5	A	0	0	0	0	No remarks	No remarks
2008-06-03	Sal5	B	0	0	0	0	No remarks	No remarks
2008-06-03	Sal5	C	0	0	0	0	No remarks	No remarks
2008-06-03	Sal5	D	0	0	0	0	No remarks	No remarks
2008-06-03	Sal6	A	0	0	0	0	No remarks	No remarks
2008-06-03	Sal6	B	0	0	0	0	No remarks	No remarks
2008-06-03	Sal6	C	0	0	0	0	No remarks	No remarks
2008-06-03	Sal6	D	0	0	0	0	No remarks	No remarks
2008-06-03	Sal7	A	0	0	0	0	No remarks	No remarks
2008-06-03	Sal7	B	0	0	0	0	No remarks	No remarks
2008-06-03	Sal7	C	0	0	0	0	No remarks	No remarks
2008-06-03	Sal7	D	0	0	0	0	No remarks	No remarks
2008-06-04	Sal1	A	20	1	0	0	No remarks	No remarks
2008-06-04	Sal1	B	36	3	7	0	No remarks	No remarks
2008-06-04	Sal1	C	35	0	1	0	No remarks	No remarks
2008-06-04	Sal1	D	15	0	0	0	No remarks	No remarks
2008-06-10	K1S	A	0	0	0	0	No remarks	No remarks
2008-06-10	K2S	A	0	0	0	0	No remarks	No remarks
2008-06-10	K3S	A	0	0	0	0	No remarks	No remarks
2008-06-10	K4S	A	0	0	0	0	No remarks	No remarks
2008-06-10	K5S	A	0	0	0	0	No remarks	No remarks
2008-06-10	Sal1	A	6	4	6	0	No remarks	No remarks
2008-06-10	Sal1	B	5	2	7	0	No remarks	No remarks
2008-06-10	Sal1	C	3	1	9	0	No remarks	No remarks
2008-06-10	Sal1	D	16	3	8	0	No remarks	No remarks
2008-06-10	Sal3	A	0	0	0	0	No remarks	No remarks
2008-06-10	Sal3	B	0	0	0	0	No remarks	No remarks
2008-06-10	Sal3	C	0	0	0	0	No remarks	No remarks
2008-06-10	Sal3	D	0	0	0	0	No remarks	No remarks
2008-06-10	Sal4	A	46	0	0	0	No remarks	No remarks
2008-06-10	Sal4	B	0	0	0	0	No remarks	No remarks
2008-06-10	Sal4	C	0	0	0	0	No remarks	No remarks
2008-06-10	Sal4	D	24	0	0	0	No remarks	No remarks
2008-06-10	W1S	A	0	0	0	0	No remarks	No remarks
2008-06-10	W2S	A	0	0	0	0	No remarks	No remarks
2008-06-10	W3S	A	0	0	0	0	No remarks	No remarks
2008-06-10	W4S	A	0	0	0	0	No remarks	No remarks
2008-06-10	W5S	A	0	0	0	0	No remarks	No remarks
2008-06-17	Sal2	A	0	0	0	0	Water logged	No remarks
2008-06-17	Sal2	B	0	0	0	0	Water logged	No remarks
2008-06-17	Sal2	C	0	0	0	0	Water logged	No remarks
2008-06-17	Sal2	D	0	0	0	0	Water logged	No remarks
2008-06-17	Sal3	A	33	0	0	0	No remarks	No remarks
2008-06-17	Sal3	B	74	0	0	0	No remarks	No remarks
2008-06-17	Sal3	C	101	0	0	0	No remarks	No remarks
2008-06-17	Sal3	D	102	0	0	0	No remarks	No remarks
2008-06-17	Sal4	A	5	22	78	0	No remarks	No remarks
2008-06-17	Sal4	B	104	1	0	0	No remarks	No remarks
2008-06-17	Sal4	C	46	0	0	0	No remarks	No remarks
2008-06-17	Sal4	D	105	1	1	0	No remarks	No remarks
2008-06-18	Sal1	A	0	3	3	0	No remarks	No remarks
2008-06-18	Sal1	B	0	1	3	0	No remarks	No remarks
2008-06-18	Sal1	C	0	2	4	0	No remarks	No remarks
2008-06-18	Sal1	D	0	1	0	0	No remarks	No remarks
2008-06-24	Sal2	A	78	0	0	0	No remarks	No remarks
2008-06-24	Sal2	B	49	0	0	0	No remarks	No remarks
2008-06-24	Sal2	C	95	0	0	0	No remarks	No remarks
2008-06-24	Sal2	D	110	0	0	0	No remarks	No remarks
2008-06-25	Sal1	A	0	0	4	0	No remarks	No remarks
2008-06-25	Sal1	B	0	0	0	0	No remarks	No remarks
2008-06-25	Sal1	C	0	1	0	0	No remarks	No remarks
2008-06-25	Sal1	D	0	0	0	0	No remarks	No remarks
2008-06-25	Sal3	A	11	9	52	0	No remarks	No remarks
2008-06-25	Sal3	B	15	14	72	0	No remarks	No remarks
2008-06-25	Sal3	C	15	70	19	0	No remarks	No remarks
2008-06-25	Sal3	D	5	110	0	0	No remarks	No remarks
2008-06-25	Sal4	A	0	66	37	0	No remarks	No remarks
2008-06-25	Sal4	B	32	60	17	0	No remarks	No remarks
2008-06-25	Sal4	C	110	1	4	0	No remarks	No remarks
2008-06-25	Sal4	D	17	65	35	0	No remarks	No remarks
2008-06-25	Sal5	A	0	0	0	0	No remarks	No remarks
2008-06-25	Sal5	B	0	0	0	0	No remarks	No remarks
2008-06-25	Sal5	C	0	0	0	0	No remarks	No remarks
2008-06-25	Sal5	D	0	0	0	0	No remarks	No remarks
2008-06-25	Sal6	A	0	0	0	0	No remarks	No remarks
2008-06-25	Sal6	B	0	0	0	0	No remarks	No remarks
2008-06-25	Sal6	C	0	0	0	0	No remarks	No remarks
2008-06-25	Sal6	D	0	0	0	0	No remarks	No remarks
2008-06-25	Sal7	A	0	0	0	0	No remarks	No remarks
2008-06-25	Sal7	B	0	0	0	0	No remarks	No remarks
2008-06-25	Sal7	C	0	0	0	0	No remarks	No remarks
2008-06-25	Sal7	D	0	0	0	0	No remarks	No remarks
2008-06-26	K1S	A	10	0	1	0	No remarks	No remarks
2008-06-26	K2S	A	2	10	7	0	No remarks	No remarks
2008-06-26	K3S	A	8	4	4	0	No remarks	No remarks
2008-06-26	K4S	A	0	1	9	0	No remarks	No remarks
2008-06-26	K5S	A	6	10	0	0	No remarks	No remarks
2008-06-26	W1S	A	0	17	4	0	No remarks	No remarks
2008-06-26	W2S	A	4	5	20	0	No remarks	No remarks
2008-06-26	W3S	A	2	14	7	0	No remarks	No remarks
2008-06-26	W4S	A	1	9	9	0	No remarks	No remarks
2008-06-26	W5S	A	5	4	0	0	No remarks	No remarks
2008-07-01	Sal1	A	0	0	4	0	No remarks	No remarks
2008-07-01	Sal1	B	0	0	0	0	No remarks	No remarks
2008-07-01	Sal1	C	0	2	0	0	No remarks	No remarks
2008-07-01	Sal1	D	1	2	2	0	No remarks	No remarks
2008-07-01	Sal2	A	101	1	4	0	No remarks	No remarks
2008-07-01	Sal2	B	94	1	12	0	No remarks	No remarks
2008-07-01	Sal2	C	105	0	0	0	No remarks	No remarks
2008-07-01	Sal2	D	93	0	7	0	No remarks	No remarks
2008-07-01	Sal3	A	0	16	66	0	No remarks	No remarks
2008-07-01	Sal3	B	2	28	81	0	No remarks	No remarks
2008-07-01	Sal3	C	1	93	33	0	No remarks	No remarks
2008-07-01	Sal3	D	0	101	0	0	No remarks	No remarks
2008-07-01	Sal7	A	0	0	0	0	No remarks	No remarks
2008-07-01	Sal7	B	0	0	0	0	No remarks	No remarks
2008-07-01	Sal7	C	0	0	0	0	No remarks	No remarks
2008-07-01	Sal7	D	0	0	0	0	No remarks	No remarks
2008-07-02	Sal4	A	1	81	35	0	Ready for total	No remarks
2008-07-02	Sal4	B	3	83	30	0	Ready for total	No remarks
2008-07-02	Sal4	C	1	55	50	0	Ready for total	No remarks
2008-07-02	Sal4	D	0	86	41	0	Ready for total	No remarks
2008-07-02	Sal5	A	60	0	0	0	No remarks	No remarks
2008-07-02	Sal5	B	66	0	0	0	No remarks	No remarks
2008-07-02	Sal5	C	71	0	0	0	No remarks	No remarks
2008-07-02	Sal5	D	66	0	0	0	No remarks	No remarks
2008-07-02	Sal6	A	6	0	0	0	very wet	No remarks
2008-07-02	Sal6	B	0	0	0	0	very wet	No remarks
2008-07-02	Sal6	C	0	0	0	0	very wet	No remarks
2008-07-02	Sal6	D	0	0	0	0	very wet	No remarks
2008-07-03	K1S	A	1	12	1	0	No remarks	No remarks
2008-07-03	K2S	A	0	5	8	0	No remarks	No remarks
2008-07-03	K3S	A	1	10	3	0	No remarks	No remarks
2008-07-03	K4S	A	0	0	9	0	No remarks	No remarks
2008-07-03	K5S	A	0	1	11	0	No remarks	No remarks
2008-07-03	W1S	A	0	2	18	0	No remarks	No remarks
2008-07-03	W2S	A	3	3	20	0	No remarks	No remarks
2008-07-03	W3S	A	0	15	8	0	No remarks	No remarks
2008-07-03	W4S	A	0	8	8	0	No remarks	No remarks
2008-07-03	W5S	A	0	3	5	0	No remarks	No remarks
2008-07-08	Sal1	A	0	0	4	0	No remarks	No remarks
2008-07-08	Sal1	B	0	0	0	0	No remarks	No remarks
2008-07-08	Sal1	C	0	0	1	0	No remarks	No remarks
2008-07-08	Sal1	D	0	3	0	0	No remarks	No remarks
2008-07-08	Sal2	A	5	77	49	0	No remarks	No remarks
2008-07-08	Sal2	B	16	47	68	0	No remarks	No remarks
2008-07-08	Sal2	C	27	50	80	0	No remarks	No remarks
2008-07-08	Sal2	D	19	41	98	0	No remarks	No remarks
2008-07-08	Sal3	A	1	15	73	0	No remarks	No remarks
2008-07-08	Sal3	B	3	30	101	0	No remarks	No remarks
2008-07-08	Sal3	C	4	94	35	0	No remarks	No remarks
2008-07-08	Sal3	D	0	108	1	0	No remarks	No remarks
2008-07-08	Sal4	A	0	88	41	0	No remarks	No remarks
2008-07-08	Sal4	B	3	69	26	0	No remarks	No remarks
2008-07-08	Sal4	C	0	51	64	0	No remarks	No remarks
2008-07-08	Sal4	D	0	88	58	0	No remarks	No remarks
2008-07-08	Sal5	A	77	3	24	0	No remarks	No remarks
2008-07-08	Sal5	B	90	4	41	0	No remarks	No remarks
2008-07-08	Sal5	C	90	5	5	0	No remarks	No remarks
2008-07-08	Sal5	D	76	5	29	0	No remarks	No remarks
2008-07-08	Sal6	A	142	0	0	0	No remarks	No remarks
2008-07-08	Sal6	B	139	0	0	0	No remarks	No remarks
2008-07-08	Sal6	C	135	0	0	0	No remarks	No remarks
2008-07-08	Sal6	D	114	0	0	0	No remarks	No remarks
2008-07-08	Sal7	A	100	0	0	0	No remarks	No remarks
2008-07-08	Sal7	B	46	0	0	0	No remarks	No remarks
2008-07-08	Sal7	C	69	0	0	0	No remarks	No remarks
2008-07-08	Sal7	D	73	0	0	0	No remarks	No remarks
2008-07-10	K1S	A	2	13	1	0	No remarks	No remarks
2008-07-10	K2S	A	1	4	6	0	No remarks	No remarks
2008-07-10	K3S	A	3	10	3	0	No remarks	No remarks
2008-07-10	K4S	A	0	1	13	0	No remarks	No remarks
2008-07-10	K5S	A	0	13	5	0	No remarks	No remarks
2008-07-10	W1S	A	0	4	21	0	No remarks	No remarks
2008-07-10	W2S	A	8	18	5	0	No remarks	No remarks
2008-07-10	W3S	A	2	11	9	0	No remarks	No remarks
2008-07-10	W4S	A	0	5	8	0	No remarks	No remarks
2008-07-10	W5S	A	1	3	5	0	No remarks	No remarks
2008-07-16	Sal4	A	0	72	31	0	No remarks	No remarks
2008-07-16	Sal4	B	3	86	25	0	No remarks	No remarks
2008-07-16	Sal4	C	0	38	67	0	No remarks	No remarks
2008-07-16	Sal4	D	0	89	63	0	No remarks	No remarks
2008-07-16	Sal5	A	24	38	109	0	No remarks	No remarks
2008-07-16	Sal5	B	6	47	54	0	No remarks	No remarks
2008-07-16	Sal5	C	2	77	24	0	No remarks	No remarks
2008-07-16	Sal5	D	0	113	92	0	No remarks	No remarks
2008-07-16	Sal6	A	8	60	86	0	No remarks	No remarks
2008-07-16	Sal6	B	3	90	38	0	No remarks	No remarks
2008-07-16	Sal6	C	7	39	70	0	No remarks	No remarks
2008-07-16	Sal6	D	4	30	82	0	No remarks	No remarks
2008-07-17	Sal2	A	3	60	50	0	No remarks	No remarks
2008-07-17	Sal2	B	2	50	48	0	No remarks	No remarks
2008-07-17	Sal2	C	6	72	37	0	No remarks	No remarks
2008-07-17	Sal2	D	6	38	80	0	No remarks	No remarks
2008-07-17	Sal3	A	0	13	65	0	No remarks	No remarks
2008-07-17	Sal3	B	2	37	85	0	No remarks	No remarks
2008-07-17	Sal3	C	0	66	50	0	No remarks	No remarks
2008-07-17	Sal3	D	0	99	1	0	No remarks	No remarks
2008-07-17	Sal7	A	3	73	45	0	No remarks	No remarks
2008-07-17	Sal7	B	1	67	52	0	No remarks	No remarks
2008-07-17	Sal7	C	3	74	53	0	No remarks	No remarks
2008-07-17	Sal7	D	2	46	55	0	No remarks	No remarks
