Date	Plot	Section	Buds	Flowers	Senescent	Open	Eaten	Field_remarks	General_remarks
2005-06-17	Pap3	C	0	0	0	0	-9999	No remarks	No remarks
2005-06-17	Pap3	D	0	0	0	0	-9999	No remarks	No remarks
2005-06-17	Pap4	A	0	0	0	0	-9999	No remarks	No remarks
2005-06-17	Pap4	B	0	0	0	0	-9999	No remarks	No remarks
2005-06-17	Pap4	C	0	0	0	0	-9999	No remarks	No remarks
2005-06-17	Pap4	D	0	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap1	A	12	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap1	B	32	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap1	C	27	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap1	D	32	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap2	A	21	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap2	B	16	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap2	C	2	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap2	D	15	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap3	A	13	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap3	B	18	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap3	C	17	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap3	D	14	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap4	A	0	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap4	B	0	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap4	C	0	0	0	0	-9999	No remarks	No remarks
2005-06-24	Pap4	D	0	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap1	A	15	6	0	0	-9999	No remarks	No remarks
2005-07-01	Pap1	B	27	17	0	0	-9999	No remarks	No remarks
2005-07-01	Pap1	C	19	2	0	0	-9999	No remarks	No remarks
2005-07-01	Pap1	D	30	11	0	0	-9999	No remarks	No remarks
2005-07-01	Pap2	A	49	1	0	0	-9999	No remarks	No remarks
2005-07-01	Pap2	B	50	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap2	C	32	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap2	D	46	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap3	A	44	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap3	B	50	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap3	C	50	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap3	D	34	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap4	A	6	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap4	B	0	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap4	C	1	0	0	0	-9999	No remarks	No remarks
2005-07-01	Pap4	D	6	0	0	0	-9999	No remarks	No remarks
2005-07-08	Pap1	A	10	16	1	0	-9999	No remarks	No remarks
2005-07-08	Pap1	B	15	35	2	0	-9999	No remarks	No remarks
2005-07-08	Pap1	C	23	19	0	0	-9999	No remarks	No remarks
2005-07-08	Pap1	D	17	25	5	0	-9999	No remarks	No remarks
2005-07-08	Pap2	A	19	20	11	0	-9999	No remarks	No remarks
2005-07-08	Pap2	B	36	11	4	0	-9999	No remarks	No remarks
2005-07-08	Pap2	C	36	12	4	0	-9999	No remarks	No remarks
2005-07-08	Pap2	D	32	17	1	0	-9999	No remarks	No remarks
2005-07-08	Pap3	A	18	32	0	0	-9999	No remarks	No remarks
2005-07-08	Pap3	B	23	22	6	0	-9999	No remarks	No remarks
2005-07-08	Pap3	C	19	30	1	0	-9999	No remarks	No remarks
2005-07-08	Pap3	D	19	24	5	0	-9999	No remarks	No remarks
2005-07-08	Pap4	A	10	0	0	0	-9999	No remarks	No remarks
2005-07-08	Pap4	B	4	0	0	0	-9999	No remarks	No remarks
2005-07-08	Pap4	C	17	0	0	0	-9999	No remarks	No remarks
2005-07-08	Pap4	D	10	0	0	0	-9999	No remarks	No remarks
2005-07-15	Pap1	A	2	0	0	0	-9999	No remarks	No remarks
2005-07-15	Pap1	B	1	0	0	0	-9999	No remarks	No remarks
2005-07-15	Pap1	C	0	0	0	0	-9999	No remarks	No remarks
2005-07-15	Pap1	D	2	0	0	0	-9999	No remarks	No remarks
2005-07-15	Pap3	A	1	11	40	0	-9999	No remarks	No remarks
2005-07-15	Pap3	B	1	21	28	0	-9999	No remarks	No remarks
2005-07-15	Pap3	C	0	15	35	0	-9999	No remarks	No remarks
2005-07-15	Pap3	D	1	27	22	0	-9999	No remarks	No remarks
2005-07-15	Pap4	A	0	14	0	0	-9999	No remarks	No remarks
2005-07-15	Pap4	B	7	0	0	0	-9999	No remarks	No remarks
2005-07-15	Pap4	C	12	1	0	0	-9999	No remarks	No remarks
2005-07-15	Pap4	D	5	13	0	0	-9999	No remarks	No remarks
2005-07-22	Pap2	A	1	7	43	0	-9999	No remarks	No remarks
2005-07-22	Pap2	B	1	7	42	0	-9999	No remarks	No remarks
2005-07-22	Pap2	C	1	6	43	0	-9999	No remarks	No remarks
2005-07-22	Pap2	D	3	11	40	0	-9999	No remarks	No remarks
2005-07-22	Pap3	A	0	4	46	0	-9999	No remarks	No remarks
2005-07-22	Pap3	B	0	2	48	0	-9999	No remarks	No remarks
2005-07-22	Pap3	C	0	0	50	0	-9999	No remarks	No remarks
2005-07-22	Pap3	D	0	0	50	0	-9999	No remarks	No remarks
2005-07-22	Pap4	A	0	5	11	0	-9999	No remarks	No remarks
2005-07-22	Pap4	B	0	11	1	0	-9999	No remarks	No remarks
2005-07-22	Pap4	C	2	3	14	0	-9999	No remarks	No remarks
2005-07-22	Pap4	D	0	4	16	0	-9999	No remarks	No remarks
2005-07-29	Pap1	A	0	1	25	11	-9999	No remarks	No remarks
2005-07-29	Pap1	B	0	0	29	21	-9999	No remarks	No remarks
2005-07-29	Pap1	C	0	3	40	8	-9999	No remarks	No remarks
2005-07-29	Pap1	D	0	1	27	23	-9999	No remarks	No remarks
2005-07-29	Pap2	A	0	0	35	17	-9999	No remarks	No remarks
2005-07-29	Pap2	B	0	4	42	4	-9999	No remarks	No remarks
2005-07-29	Pap2	C	2	1	37	10	-9999	No remarks	No remarks
2005-07-29	Pap2	D	1	1	40	8	-9999	No remarks	No remarks
2005-07-29	Pap3	A	0	0	48	2	-9999	No remarks	No remarks
2005-07-29	Pap3	B	0	0	39	11	-9999	No remarks	No remarks
2005-07-29	Pap3	C	0	0	43	7	-9999	No remarks	No remarks
2005-07-29	Pap3	D	0	1	40	9	-9999	No remarks	No remarks
2005-07-29	Pap4	A	0	0	15	0	-9999	No remarks	No remarks
2005-07-29	Pap4	B	0	0	13	0	-9999	No remarks	No remarks
2005-07-29	Pap4	C	0	2	17	0	-9999	No remarks	No remarks
2005-07-29	Pap4	D	0	0	19	0	-9999	No remarks	No remarks
2005-08-05	Pap1	A	0	0	5	24	-9999	No remarks	No remarks
2005-08-05	Pap1	B	0	0	5	43	-9999	No remarks	No remarks
2005-08-05	Pap1	C	0	0	18	29	-9999	No remarks	No remarks
2005-08-05	Pap1	D	0	1	9	35	-9999	No remarks	No remarks
2005-08-05	Pap2	A	1	1	5	43	-9999	No remarks	No remarks
2005-08-05	Pap2	B	0	0	24	26	-9999	No remarks	No remarks
2005-08-05	Pap2	C	2	2	16	30	-9999	No remarks	No remarks
2005-08-05	Pap2	D	5	0	33	13	-9999	No remarks	No remarks
2005-08-05	Pap3	A	0	0	2	45	-9999	No remarks	No remarks
2005-08-05	Pap3	B	0	0	5	45	-9999	No remarks	No remarks
2005-08-05	Pap3	C	0	0	4	46	-9999	No remarks	No remarks
2005-08-05	Pap3	D	0	0	5	37	-9999	No remarks	No remarks
2005-08-05	Pap4	A	0	0	5	8	-9999	No remarks	No remarks
2005-08-05	Pap4	B	0	0	7	0	-9999	No remarks	No remarks
2005-08-05	Pap4	C	0	0	19	0	-9999	No remarks	No remarks
2005-08-05	Pap4	D	0	0	12	4	-9999	No remarks	No remarks
2005-08-12	Pap1	A	0	0	1	30	-9999	No remarks	No remarks
2005-08-12	Pap1	B	0	0	0	48	-9999	No remarks	No remarks
2005-08-12	Pap1	C	0	0	5	45	-9999	No remarks	No remarks
2005-08-12	Pap1	D	1	0	2	47	-9999	No remarks	No remarks
2005-08-12	Pap2	A	0	0	1	49	-9999	No remarks	No remarks
2005-08-12	Pap2	B	0	1	6	43	-9999	No remarks	No remarks
2005-08-12	Pap2	C	1	1	8	40	-9999	No remarks	No remarks
2005-08-12	Pap2	D	2	4	7	40	-9999	No remarks	No remarks
2005-08-12	Pap3	A	0	0	2	41	-9999	No remarks	No remarks
2005-08-12	Pap3	B	0	0	3	47	-9999	No remarks	No remarks
2005-08-12	Pap3	C	0	0	0	50	-9999	No remarks	No remarks
2005-08-12	Pap3	D	1	0	0	46	-9999	No remarks	No remarks
2005-08-12	Pap4	A	0	0	1	17	-9999	No remarks	No remarks
2005-08-12	Pap4	B	0	0	2	5	-9999	No remarks	No remarks
2005-08-12	Pap4	C	0	0	10	9	-9999	No remarks	No remarks
2005-08-12	Pap4	D	0	0	2	17	-9999	No remarks	No remarks
2005-08-19	Pap1	A	0	0	1	23	-9999	No remarks	No remarks
2005-08-19	Pap1	B	0	0	0	40	-9999	No remarks	No remarks
2005-08-19	Pap1	C	0	0	2	45	-9999	No remarks	No remarks
2005-08-19	Pap1	D	1	0	1	48	-9999	No remarks	No remarks
2005-08-19	Pap2	A	0	0	2	48	-9999	No remarks	No remarks
2005-08-19	Pap2	B	0	0	4	46	-9999	No remarks	No remarks
2005-08-19	Pap2	C	0	1	4	45	-9999	No remarks	No remarks
2005-08-19	Pap2	D	2	0	6	43	-9999	No remarks	No remarks
2005-08-19	Pap3	A	0	0	0	40	-9999	No remarks	No remarks
2005-08-19	Pap3	B	0	0	0	50	-9999	No remarks	No remarks
2005-08-19	Pap3	C	0	0	0	50	-9999	No remarks	No remarks
2005-08-19	Pap3	D	0	1	0	48	-9999	No remarks	No remarks
2005-08-19	Pap4	A	0	0	0	10	-9999	No remarks	No remarks
2005-08-19	Pap4	B	0	0	0	4	-9999	No remarks	No remarks
2005-08-19	Pap4	C	0	0	0	4	-9999	No remarks	No remarks
2005-08-19	Pap4	D	0	0	0	6	-9999	No remarks	No remarks
2005-08-26	Pap1	A	0	0	0	24	-9999	No remarks	No remarks
2005-08-26	Pap1	B	0	0	0	40	-9999	No remarks	No remarks
2005-08-26	Pap1	C	0	0	0	47	-9999	No remarks	No remarks
2005-08-26	Pap1	D	0	0	1	49	-9999	No remarks	No remarks
2005-08-26	Pap2	A	0	1	0	49	-9999	No remarks	No remarks
2005-08-26	Pap2	B	0	0	2	48	-9999	No remarks	No remarks
2005-08-26	Pap2	C	0	0	0	50	-9999	No remarks	No remarks
2005-08-26	Pap2	D	0	3	3	44	-9999	No remarks	No remarks
2005-08-26	Pap3	A	0	0	0	40	-9999	No remarks	No remarks
2005-08-26	Pap3	B	0	0	0	50	-9999	No remarks	No remarks
2005-08-26	Pap3	C	0	0	0	50	-9999	No remarks	No remarks
2005-08-26	Pap3	D	0	0	0	49	-9999	No remarks	No remarks
2005-08-26	Pap4	A	0	0	0	10	-9999	No remarks	No remarks
2005-08-26	Pap4	B	0	0	0	4	-9999	No remarks	No remarks
2005-08-26	Pap4	C	0	0	0	4	-9999	No remarks	No remarks
2005-08-26	Pap4	D	0	0	0	6	-9999	No remarks	No remarks
2006-07-04	Pap1	A	0	0	0	0	-9999	No remarks	No remarks
2006-07-04	Pap1	B	0	0	0	0	-9999	No remarks	No remarks
2006-07-04	Pap1	C	0	0	0	0	-9999	No remarks	No remarks
2006-07-04	Pap1	D	0	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap1	A	2	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap1	B	0	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap1	C	2	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap1	D	10	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap2	A	21	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap2	B	42	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap2	C	30	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap2	D	21	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap3	A	19	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap3	B	39	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap3	C	45	0	0	0	-9999	No remarks	No remarks
2006-07-08	Pap3	D	18	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap1	A	28	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap1	B	11	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap1	C	13	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap1	D	36	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap2	A	46	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap2	B	50	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap2	C	50	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap2	D	50	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap3	A	38	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap3	B	50	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap3	C	50	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap3	D	28	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap4	A	0	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap4	B	0	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap4	C	0	0	0	0	-9999	No remarks	No remarks
2006-07-15	Pap4	D	0	0	0	0	-9999	No remarks	No remarks
2006-07-22	Pap1	A	24	7	0	0	-9999	No remarks	No remarks
2006-07-22	Pap1	B	13	3	0	0	-9999	No remarks	No remarks
2006-07-22	Pap1	C	15	1	0	0	-9999	No remarks	No remarks
2006-07-22	Pap1	D	30	10	0	0	-9999	No remarks	No remarks
2006-07-22	Pap2	A	47	3	0	0	-9999	No remarks	No remarks
2006-07-22	Pap2	B	49	1	0	0	-9999	No remarks	No remarks
2006-07-22	Pap2	C	45	5	0	0	-9999	No remarks	No remarks
2006-07-22	Pap2	D	48	2	0	0	-9999	No remarks	No remarks
2006-07-22	Pap3	A	18	31	0	0	-9999	No remarks	No remarks
2006-07-22	Pap3	B	11	39	0	0	-9999	No remarks	No remarks
2006-07-22	Pap3	C	20	29	1	0	-9999	No remarks	No remarks
2006-07-22	Pap3	D	6	25	0	0	-9999	No remarks	No remarks
2006-07-22	Pap4	A	5	0	0	0	-9999	No remarks	No remarks
2006-07-22	Pap4	B	4	0	0	0	-9999	No remarks	No remarks
2006-07-22	Pap4	C	0	0	0	0	-9999	No remarks	No remarks
2006-07-22	Pap4	D	11	0	0	0	-9999	No remarks	No remarks
2006-07-29	Pap2	A	13	37	0	0	-9999	4 white flowers in section A	No remarks
2006-07-29	Pap2	B	23	27	0	0	-9999	4 white flowers in section A	No remarks
2006-07-29	Pap2	C	11	31	8	0	-9999	4 white flowers in section A	No remarks
2006-07-29	Pap2	D	13	35	2	0	-9999	4 white flowers in section A	No remarks
2006-07-29	Pap3	A	2	45	1	0	-9999	No remarks	No remarks
2006-07-29	Pap3	B	4	39	7	0	-9999	No remarks	No remarks
2006-07-29	Pap3	C	1	44	5	0	-9999	No remarks	No remarks
2006-07-29	Pap3	D	1	28	2	0	-9999	No remarks	No remarks
2006-07-29	Pap4	A	5	0	0	0	-9999	No remarks	No remarks
2006-07-29	Pap4	B	6	0	0	0	-9999	No remarks	No remarks
2006-07-29	Pap4	C	6	0	0	0	-9999	No remarks	No remarks
2006-07-29	Pap4	D	13	0	0	0	-9999	No remarks	No remarks
2006-07-31	Pap1	A	1	17	16	0	-9999	No remarks	No remarks
2006-07-31	Pap1	B	0	19	5	0	-9999	No remarks	No remarks
2006-07-31	Pap1	C	1	17	2	0	-9999	No remarks	No remarks
2006-07-31	Pap1	D	1	23	16	0	-9999	No remarks	No remarks
2006-08-05	Pap1	A	0	18	27	0	-9999	No remarks	No remarks
2006-08-05	Pap1	B	0	20	11	0	-9999	No remarks	No remarks
2006-08-05	Pap1	C	1	18	5	0	-9999	No remarks	No remarks
2006-08-05	Pap1	D	1	17	29	0	-9999	No remarks	No remarks
2006-08-05	Pap2	A	1	34	15	0	-9999	2 white flowers and 1 white senescent in section A	No remarks
2006-08-05	Pap2	B	7	23	20	0	-9999	2 white flowers and 1 white senescent in section A	No remarks
2006-08-05	Pap2	C	6	29	15	0	-9999	2 white flowers and 1 white senescent in section A	No remarks
2006-08-05	Pap2	D	4	28	18	0	-9999	2 white flowers and 1 white senescent in section A	No remarks
2006-08-05	Pap3	A	0	5	33	0	-9999	No remarks	No remarks
2006-08-05	Pap3	B	0	8	42	0	-9999	No remarks	No remarks
2006-08-05	Pap3	C	0	7	43	0	-9999	No remarks	No remarks
2006-08-05	Pap3	D	0	3	29	0	-9999	No remarks	No remarks
2006-08-05	Pap4	A	0	20	0	0	-9999	No remarks	No remarks
2006-08-05	Pap4	B	1	9	0	0	-9999	No remarks	No remarks
2006-08-05	Pap4	C	7	13	0	0	-9999	No remarks	No remarks
2006-08-05	Pap4	D	1	19	0	0	-9999	No remarks	No remarks
2006-08-12	Pap1	A	0	3	42	0	-9999	No remarks	No remarks
2006-08-12	Pap1	B	0	2	27	0	-9999	No remarks	No remarks
2006-08-12	Pap1	C	0	2	21	0	-9999	No remarks	No remarks
2006-08-12	Pap1	D	0	7	30	4	4	4 stems without flowers or capsules. Probably eaten	No remarks
2006-08-12	Pap2	A	1	8	36	5	-9999	No remarks	No remarks
2006-08-12	Pap2	B	4	10	36	0	-9999	No remarks	No remarks
2006-08-12	Pap2	C	4	8	33	5	-9999	No remarks	No remarks
2006-08-12	Pap2	D	4	5	37	4	-9999	No remarks	No remarks
2006-08-12	Pap3	A	0	0	10	28	-9999	No remarks	No remarks
2006-08-12	Pap3	B	1	0	19	30	-9999	No remarks	No remarks
2006-08-12	Pap3	C	0	0	26	24	-9999	No remarks	No remarks
2006-08-12	Pap3	D	1	0	9	21	-9999	No remarks	No remarks
2006-08-18	Pap1	A	0	1	24	23	-9999	No remarks	No remarks
2006-08-18	Pap1	B	0	2	14	13	-9999	No remarks	No remarks
2006-08-18	Pap1	C	4	1	16	1	-9999	No remarks	No remarks
2006-08-18	Pap1	D	1	2	11	15	-9999	No remarks	No remarks
2006-08-18	Pap2	A	2	8	16	24	-9999	No remarks	No remarks
2006-08-18	Pap2	B	2	9	23	16	-9999	No remarks	No remarks
2006-08-18	Pap2	C	2	4	11	33	-9999	No remarks	No remarks
2006-08-18	Pap2	D	3	5	29	13	-9999	No remarks	No remarks
2006-08-18	Pap3	A	0	0	1	33	-9999	No remarks	No remarks
2006-08-18	Pap3	B	0	1	6	43	-9999	No remarks	No remarks
2006-08-18	Pap3	C	0	0	8	42	-9999	No remarks	No remarks
2006-08-18	Pap3	D	1	0	3	25	-9999	No remarks	No remarks
2006-08-18	Pap4	A	0	0	11	0	8	8 stems without flowers or capsules. Probably eaten	No remarks
2006-08-18	Pap4	B	1	2	10	0	8	8 stems without flowers or capsules. Probably eaten	No remarks
2006-08-18	Pap4	C	0	5	6	0	8	8 stems without flowers or capsules. Probably eaten	No remarks
2006-08-18	Pap4	D	0	5	16	0	8	8 stems without flowers or capsules. Probably eaten	No remarks
2006-08-26	Pap1	A	0	0	3	15	-9999	No remarks	No remarks
2006-08-26	Pap1	B	0	0	8	16	-9999	No remarks	No remarks
2006-08-26	Pap1	C	0	0	8	14	-9999	No remarks	No remarks
2006-08-26	Pap1	D	0	1	3	20	-9999	No remarks	No remarks
2006-08-26	Pap2	A	1	2	21	26	-9999	No remarks	No remarks
2006-08-26	Pap2	B	1	5	23	21	-9999	No remarks	No remarks
2006-08-26	Pap2	C	3	1	16	30	-9999	No remarks	No remarks
2006-08-26	Pap2	D	3	5	16	26	-9999	No remarks	No remarks
2006-08-26	Pap3	A	0	0	1	19	-9999	No remarks	No remarks
2006-08-26	Pap3	B	0	1	2	23	-9999	No remarks	No remarks
2006-08-26	Pap3	C	1	0	2	4	-9999	No remarks	No remarks
2006-08-26	Pap3	D	1	0	0	8	-9999	No remarks	No remarks
2006-08-26	Pap4	A	0	0	4	2	13	13 stems without flowers or open capsules. Probably eaten. All open capsules looked as if they were exploded	No remarks
2006-08-26	Pap4	B	0	0	1	4	13	13 stems without flowers or open capsules. Probably eaten. All open capsules looked as if they were exploded	No remarks
2006-08-26	Pap4	C	0	0	6	2	13	13 stems without flowers or open capsules. Probably eaten. All open capsules looked as if they were exploded	No remarks
2006-08-26	Pap4	D	0	0	7	8	13	13 stems without flowers or open capsules. Probably eaten. All open capsules looked as if they were exploded	No remarks
2007-06-10	Pap1	A	0	0	0	0	0	No remarks	No remarks
2007-06-10	Pap1	B	0	0	0	0	0	No remarks	No remarks
2007-06-10	Pap1	C	0	0	0	0	0	No remarks	No remarks
2007-06-10	Pap1	D	0	0	0	0	0	No remarks	No remarks
2007-06-10	Pap2	A	0	0	0	0	0	No remarks	No remarks
2007-06-10	Pap2	B	0	0	0	0	0	No remarks	No remarks
2007-06-10	Pap2	C	0	0	0	0	0	No remarks	No remarks
2007-06-10	Pap2	D	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap1	A	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap1	B	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap1	C	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap1	D	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap2	A	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap2	B	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap2	C	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap2	D	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap3	A	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap3	B	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap3	C	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap3	D	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap4	A	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap4	B	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap4	C	0	0	0	0	0	No remarks	No remarks
2007-06-17	Pap4	D	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap1	A	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap1	B	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap1	C	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap1	D	5	0	0	0	0	No remarks	No remarks
2007-06-24	Pap2	A	15	0	0	0	0	No remarks	No remarks
2007-06-24	Pap2	B	4	0	0	0	0	No remarks	No remarks
2007-06-24	Pap2	C	4	0	0	0	0	No remarks	No remarks
2007-06-24	Pap2	D	7	0	0	0	0	No remarks	No remarks
2007-06-24	Pap3	A	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap3	B	2	0	0	0	0	No remarks	No remarks
2007-06-24	Pap3	C	6	0	0	0	0	No remarks	No remarks
2007-06-24	Pap3	D	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap4	A	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap4	B	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap4	C	0	0	0	0	0	No remarks	No remarks
2007-06-24	Pap4	D	0	0	0	0	0	No remarks	No remarks
2007-07-01	Pap1	A	5	0	0	0	0	No remarks	No remarks
2007-07-01	Pap1	B	4	0	0	0	0	No remarks	No remarks
2007-07-01	Pap1	C	1	0	0	0	0	No remarks	No remarks
2007-07-01	Pap1	D	10	0	0	0	0	No remarks	No remarks
2007-07-01	Pap2	A	27	0	0	0	0	No remarks	No remarks
2007-07-01	Pap2	B	37	1	0	0	0	No remarks	No remarks
2007-07-01	Pap2	C	17	0	0	0	0	No remarks	No remarks
2007-07-01	Pap2	D	61	0	0	0	0	No remarks	No remarks
2007-07-01	Pap3	A	13	0	0	0	0	No remarks	No remarks
2007-07-01	Pap3	B	3	0	0	0	0	No remarks	No remarks
2007-07-01	Pap3	C	15	0	0	0	0	No remarks	No remarks
2007-07-01	Pap3	D	4	0	0	0	0	No remarks	No remarks
2007-07-01	Pap4	A	0	0	0	0	0	No remarks	No remarks
2007-07-01	Pap4	B	0	0	0	0	0	No remarks	No remarks
2007-07-01	Pap4	C	0	0	0	0	0	No remarks	No remarks
2007-07-01	Pap4	D	0	0	0	0	0	No remarks	No remarks
2007-07-08	Pap1	A	5	7	0	0	0	No remarks	No remarks
2007-07-08	Pap1	B	7	5	0	0	0	No remarks	No remarks
2007-07-08	Pap1	C	3	5	0	0	0	No remarks	No remarks
2007-07-08	Pap1	D	15	19	0	0	0	No remarks	No remarks
2007-07-08	Pap2	A	20	41	0	0	0	No remarks	No remarks
2007-07-08	Pap2	B	35	50	0	0	0	No remarks	No remarks
2007-07-08	Pap2	C	22	31	0	0	0	No remarks	No remarks
2007-07-08	Pap2	D	32	34	0	0	0	No remarks	No remarks
2007-07-08	Pap3	A	9	21	0	0	0	No remarks	No remarks
2007-07-08	Pap3	B	12	34	0	0	0	No remarks	No remarks
2007-07-08	Pap3	C	9	36	0	0	0	No remarks	No remarks
2007-07-08	Pap3	D	10	16	0	0	0	No remarks	No remarks
2007-07-08	Pap4	A	0	0	0	0	0	No remarks	No remarks
2007-07-08	Pap4	B	3	0	0	0	0	No remarks	No remarks
2007-07-08	Pap4	C	2	1	0	0	0	No remarks	No remarks
2007-07-08	Pap4	D	3	1	0	0	0	No remarks	No remarks
2007-07-15	Pap1	A	2	9	4	0	0	No remarks	No remarks
2007-07-15	Pap1	B	5	19	1	0	0	No remarks	No remarks
2007-07-15	Pap1	C	2	14	1	0	0	No remarks	No remarks
2007-07-15	Pap1	D	4	21	13	0	0	No remarks	No remarks
2007-07-15	Pap2	A	8	26	25	0	0	No remarks	No remarks
2007-07-15	Pap2	D	9	27	23	0	0	No remarks	No remarks
2007-07-16	Pap2	B	7	20	24	0	0	Dictaphone failed 15JUL07	No remarks
2007-07-16	Pap2	C	10	19	21	0	0	Dictaphone failed 15JUL07	No remarks
2007-07-22	Pap2	A	10	18	48	0	0	No remarks	No remarks
2007-07-22	Pap2	B	6	17	41	0	0	No remarks	No remarks
2007-07-22	Pap2	C	4	5	22	0	0	No remarks	No remarks
2007-07-22	Pap2	D	6	13	39	0	0	No remarks	No remarks
2007-07-22	Pap3	A	1	4	26	0	0	No remarks	No remarks
2007-07-22	Pap3	B	2	20	51	0	0	No remarks	No remarks
2007-07-22	Pap3	C	0	25	55	0	0	No remarks	No remarks
2007-07-22	Pap3	D	3	2	34	0	0	No remarks	No remarks
2007-07-22	Pap4	A	0	0	0	0	0	No remarks	No remarks
2007-07-22	Pap4	B	0	4	2	0	0	No remarks	No remarks
2007-07-22	Pap4	C	1	1	4	0	0	No remarks	No remarks
2007-07-22	Pap4	D	0	2	5	0	0	No remarks	No remarks
2007-07-29	Pap1	A	0	2	4	0	0	Total count	No remarks
2007-07-29	Pap1	B	2	4	13	0	0	Total count	No remarks
2007-07-29	Pap1	C	3	4	8	0	0	Total count	No remarks
2007-07-29	Pap1	D	0	5	18	3	4	Total, 4 eaten	No remarks
2007-07-29	Pap2	A	1	12	37	12	0	Total count	No remarks
2007-07-29	Pap2	B	3	16	43	12	0	Total count	No remarks
2007-07-29	Pap2	C	5	11	40	0	0	Total count	No remarks
2007-07-29	Pap2	D	5	10	60	8	0	Total count	No remarks
2007-07-29	Pap3	A	0	0	23	1	0	No remarks	No remarks
2007-07-29	Pap3	B	0	4	33	1	0	No remarks	No remarks
2007-07-29	Pap3	C	0	8	50	0	0	No remarks	No remarks
